calculation_run_id,research_method_version,source_row_index,price_column,card_name,card_number,rarity_key,price_used,observed_pull_count,expected_copies_per_pack,ev_contribution_per_pack,ev_share,ev_rank,sim_pack_count,built_at
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,149,Price ($),Thundurus,139/091,shiny rare,2.72,2044,0.002044,0.00555968,0.0007326392221708873,209,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,150,Price ($),Natu,151/091,shiny rare,2.85,1995,0.001995,0.00568575,0.0007492523773774968,203,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,151,Price ($),Kirlia,154/091,shiny rare,7.06,2035,0.002035,0.014367099999999999,0.0018932566206780522,79,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,152,Price ($),Rabsca,163/091,shiny rare,2.42,1969,0.001969,0.004764979999999999,0.0006279158586213296,237,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,153,Price ($),Tinkatuff,166/091,shiny rare,6.44,2024,0.002024,0.01303456,0.0017176581925110366,86,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,154,Price ($),Mankey,169/091,shiny rare,4.83,1984,0.001984,0.00958272,0.0012627842838223429,119,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,155,Price ($),Paldean Tauros,172/091,shiny rare,3.55,2020,0.00202,0.007171,0.0009449745061203941,172,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,156,Price ($),Hawlucha,175/091,shiny rare,7.65,2076,0.002076,0.0158814,0.0020928068779110898,73,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,157,Price ($),Murkrow,181/091,shiny rare,3.46,2094,0.002094,0.00724524,0.0009547576475698959,168,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,158,Price ($),Sableye,184/091,shiny rare,8.83,2048,0.002048,0.01808384,0.002383038317216598,65,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,159,Price ($),Oinkologne,208/091,shiny rare,4.93,2073,0.002073,0.010219889999999999,0.0013467487805542814,110,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,160,Price ($),Flamigo,211/091,shiny rare,3.47,2119,0.002119,0.007352930000000001,0.0009689487373152739,163,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,161,Price ($),Espathra ex,214/091,shiny ultra rare,1.25,6248,0.006248,0.00781,0.0010291801551806272,156,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,162,Price ($),Gardevoir ex,217/091,shiny ultra rare,8.54,6359,0.006359,0.05430585999999999,0.0071562757262506275,18,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,163,Price ($),Noivern ex,220/091,shiny ultra rare,1.49,6165,0.006165,0.00918585,0.0012104858551172809,127,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,164,Price ($),Squawkabilly ex,223/091,shiny ultra rare,1.5,6354,0.006354,0.009531,0.0012559687655603786,121,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,165,Price ($),Nemona,229/091,ultra rare,0.8,12636,0.012636,0.010108800000000001,0.0013321096482317445,112,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,166,Price ($),Nemona,238/091,special illustration rare,7.49,2163,0.002163,0.01620087,0.002134905749124349,72,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,167,Price ($),Gardevoir ex,029/091,double rare,0.71,15884,0.015884,0.01127764,0.0014861361440808257,97,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,168,Price ($),Woobat,032/091,common,0.02,100186,0.100186,0.00200372,0.00026404466844283305,325,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,168,Reverse Variant Price ($),Woobat,032/091,common,0.15,19372,0.019372,0.0029057999999999996,0.00038291827079690985,317,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,169,Price ($),Whimsicott,035/091,uncommon,0.1,119903,0.119903,0.0119903,0.0015800485037979865,92,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,169,Reverse Variant Price ($),Whimsicott,035/091,uncommon,0.2,19587,0.019587,0.0039174,0.0005162241152246592,269,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,170,Price ($),Fidough,038/091,common,0.11,100449,0.100449,0.01104939,0.001456057991658293,100,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,170,Reverse Variant Price ($),Fidough,038/091,common,0.16,19506,0.019506,0.00312096,0.000411271459297379,301,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,171,Price ($),Flittle,041/091,common,0.04,99835,0.099835,0.0039934,0.0005262391845964554,263,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,171,Reverse Variant Price ($),Flittle,041/091,common,0.16,19717,0.019717,0.00315472,0.0004157202585341137,293,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,172,Price ($),Mankey,045/091,common,0.04,99864,0.099864,0.00399456,0.0005263920461816039,262,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,172,Reverse Variant Price ($),Mankey,045/091,common,0.17,19603,0.019603,0.0033325100000000003,0.00043914893200268785,290,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,173,Price ($),Great Tusk ex,053/091,double rare,0.54,15823,0.015823,0.00854442,0.0011259599873916074,141,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,174,Price ($),Haunter,056/091,common,0.19,99540,0.09954,0.018912599999999998,0.002492250013171463,60,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,174,Reverse Variant Price ($),Haunter,056/091,common,0.28,19546,0.019546,0.00547288,0.0007212009587304675,212,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,175,Price ($),Maschiff,062/091,common,0.05,99977,0.099977,0.00499885,0.0006587345990684606,222,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,175,Reverse Variant Price ($),Maschiff,062/091,common,0.17,19549,0.019549,0.00332333,0.00043793921704435773,291,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,176,Price ($),Revavroom,065/091,rare,0.11,48464,0.048464,0.0053310399999999996,0.0007025096766292099,215,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,176,Reverse Variant Price ($),Revavroom,065/091,rare,0.16,18719,0.018719,0.00299504,0.00039467807067505574,308,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,177,Price ($),Lechonk,071/091,common,0.04,100194,0.100194,0.00400776,0.0005281315055988105,259,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,177,Reverse Variant Price ($),Lechonk,071/091,common,0.13,19665,0.019665,0.0025564500000000005,0.0003368818959937919,321,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,178,Price ($),Iono,080/091,uncommon,0.28,120403,0.120403,0.03371284,0.004442584622635039,31,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,178,Reverse Variant Price ($),Iono,080/091,uncommon,0.45,19764,0.019764,0.0088938,0.0011720003155115829,135,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,179,Price ($),Paldean Student,086/091,common,0.03,100175,0.100175,0.00300525,0.0003960235161788194,305,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,179,Reverse Variant Price ($),Paldean Student,086/091,common,0.15,19590,0.01959,0.0029385,0.00038722738617135376,314,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,180,Price ($),Oddish,092/091,shiny rare,10.95,1964,0.001964,0.0215058,0.0028339747223154327,50,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,181,Price ($),Jumpluff,098/091,shiny rare,5.23,2150,0.00215,0.011244500000000001,0.0014817690467258083,98,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,182,Price ($),Abomasnow,101/091,shiny rare,2.42,2028,0.002028,0.004907760000000001,0.0006467310113174488,226,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,183,Price ($),Arboliva,104/091,shiny rare,2.87,2042,0.002042,0.00586054,0.0007722857191603422,198,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,184,Price ($),Scovillain,107/091,shiny rare,2.24,2053,0.002053,0.004598720000000001,0.0006060065765982399,243,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,185,Price ($),Oricorio,113/091,shiny rare,2.58,2011,0.002011,0.00518838,0.0006837103372005201,217,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,186,Price ($),Veluza,125/091,shiny rare,2.75,2061,0.002061,0.00566775,0.0007468803872631241,207,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,187,Price ($),Frigibax,128/091,shiny rare,3.83,2079,0.002079,0.00796257,0.0010492854069445079,153,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,188,Price ($),Electrode,134/091,shiny rare,4.13,2131,0.002131,0.008801030000000001,0.001159775342016563,136,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,189,Price ($),Pawmo,143/091,shiny rare,5.28,2027,0.002027,0.010702560000000002,0.0014103536954711874,104,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,190,Price ($),Kilowattrel,146/091,shiny rare,2.36,2058,0.002058,0.00485688,0.0006400261859274884,230,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,191,Price ($),Drifloon,155/091,shiny rare,5.54,2088,0.002088,0.011567520000000001,0.0015243357271005134,95,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,192,Price ($),Spiritomb,158/091,shiny rare,6.28,2097,0.002097,0.01316916,0.0017353954074774017,85,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,193,Price ($),Dachsbun,161/091,shiny rare,10.34,2036,0.002036,0.021052239999999996,0.002774205842522382,53,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,194,Price ($),Flittle,164/091,shiny rare,2.37,2069,0.002069,0.0049035300000000006,0.0006461735936405712,227,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,195,Price ($),Glimmet,179/091,shiny rare,2.21,2074,0.002074,0.00458354,0.0006040061982684521,244,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,196,Price ($),Pawniard,185/091,shiny rare,2.88,2070,0.00207,0.005961599999999999,0.0007856031258802594,195,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,197,Price ($),Mabosstiff,188/091,shiny rare,1.96,2064,0.002064,0.00404544,0.0005330968715715642,256,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,198,Price ($),Scizor,191/091,shiny rare,9.81,2057,0.002057,0.020179170000000003,0.002659155097569303,56,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,199,Price ($),Noibat,194/091,shiny rare,5.43,2064,0.002064,0.011207519999999999,0.0014768959248130577,99,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,200,Price ($),Pidgeotto,197/091,shiny rare,5.1,2029,0.002029,0.0103479,0.0013636175835843292,107,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,201,Price ($),Dodrio,200/091,shiny rare,4.5,2027,0.002027,0.0091215,0.0012020059904583982,128,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,202,Price ($),Wingull,203/091,shiny rare,3.2,2005,0.002005,0.006416,0.0008454826985453142,184,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,203,Price ($),Alakazam ex,215/091,shiny ultra rare,7.09,6374,0.006374,0.045191659999999995,0.005955231709560836,21,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,204,Price ($),Chimecho,030/091,common,0.05,100087,0.100087,0.00500435,0.0006594593738256302,221,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,204,Reverse Variant Price ($),Chimecho,030/091,common,0.2,19644,0.019644,0.0039288000000000005,0.0005177263756304287,268,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,205,Price ($),Dedenne,036/091,common,0.15,100214,0.100214,0.015032099999999998,0.001980888477681268,75,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,205,Reverse Variant Price ($),Dedenne,036/091,common,0.21,19581,0.019581,0.00411201,0.0005418692816778861,254,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,206,Price ($),Houndstone,043/091,rare,0.13,48619,0.048619,0.00632047,0.0008328940198994236,185,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,206,Reverse Variant Price ($),Houndstone,043/091,rare,0.16,18606,0.018606,0.00297696,0.00039229553838239685,309,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,207,Price ($),Primeape,046/091,uncommon,0.05,120210,0.12021,0.0060105,0.0007920470323576389,193,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,207,Reverse Variant Price ($),Primeape,046/091,uncommon,0.22,19657,0.019657,0.00432454,0.0005698758960671997,252,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,208,Price ($),Donphan,049/091,uncommon,0.05,120013,0.120013,0.006000650000000001,0.0007907490266561627,194,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,208,Reverse Variant Price ($),Donphan,049/091,uncommon,0.18,19589,0.019589,0.00352602,0.0004646491435044808,287,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,209,Price ($),Clobbopus,051/091,common,0.09,99996,0.099996,0.00899964,0.0011859476173840945,133,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,209,Reverse Variant Price ($),Clobbopus,051/091,common,0.15,19719,0.019719,0.0029578499999999997,0.00038977727554430445,311,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,210,Price ($),Charizard ex,054/091,double rare,5.3,16030,0.01603,0.084959,0.011195661562610872,9,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,211,Price ($),Scraggy,060/091,common,0.09,99769,0.099769,0.00897921,0.0011832554086042815,134,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,211,Reverse Variant Price ($),Scraggy,060/091,common,0.15,19685,0.019685,0.00295275,0.0003891052116785655,312,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,212,Price ($),Iron Treads ex,066/091,double rare,0.53,15981,0.015981,0.00846993,0.0011161439016349616,142,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,213,Price ($),Noivern ex,069/091,double rare,0.66,15933,0.015933,0.01051578,0.0013857403447177126,106,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,214,Price ($),Clive,078/091,uncommon,0.04,120125,0.120125,0.004805,0.0006331895833089519,234,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,214,Reverse Variant Price ($),Clive,078/091,uncommon,0.19,19741,0.019741,0.00375079,0.0004942687111715678,277,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,215,Price ($),Nest Ball,084/091,uncommon,0.25,120146,0.120146,0.0300365,0.003958126726130974,35,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,215,Reverse Variant Price ($),Nest Ball,084/091,uncommon,0.4,19746,0.019746,0.0078984,0.0010408292621867689,154,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,216,Price ($),Technical Machine: Crisis Punch,090/091,uncommon,0.1,120573,0.120573,0.012057300000000002,0.0015888775781125962,91,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,216,Reverse Variant Price ($),Technical Machine: Crisis Punch,090/091,uncommon,0.22,19822,0.019822,0.00436084,0.0005746594094645181,249,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,217,Price ($),Gloom,093/091,shiny rare,4.94,2070,0.00207,0.010225800000000002,0.0013475275839751675,109,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,218,Price ($),Paldean Tauros,111/091,shiny rare,3.42,2013,0.002013,0.00688446,0.0009072150590441511,176,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,219,Price ($),Slowbro,117/091,shiny rare,17.95,2039,0.002039,0.036600049999999995,0.004823053154752716,25,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,220,Price ($),Arctibax,129/091,shiny rare,3.72,2078,0.002078,0.007730160000000001,0.0010186590612510983,157,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,221,Price ($),Raichu,132/091,shiny rare,17.87,2045,0.002045,0.036544150000000004,0.004815686807675303,26,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,222,Price ($),Pachirisu,138/091,shiny rare,10.26,2102,0.002102,0.02156652,0.0028419762356345834,49,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,223,Price ($),Toxtricity,141/091,shiny rare,3.99,2098,0.002098,0.00837102,0.001103109815956483,146,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,224,Price ($),Wigglytuff,147/091,shiny rare,6.2,2032,0.002032,0.0125984,0.0016601822364952128,88,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,225,Price ($),Cleffa,150/091,shiny rare,8.7,2068,0.002068,0.0179916,0.0023708831856527235,66,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,226,Price ($),Klefki,159/091,shiny rare,3.54,2057,0.002057,0.00728178,0.0009595727875020726,167,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,227,Price ($),Annihilape,171/091,shiny rare,3.91,2009,0.002009,0.00785519,0.0010351351681399884,155,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,228,Price ($),Naclstack,177/091,shiny rare,2.72,2087,0.002087,0.00567664,0.0007480518868251671,206,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,229,Price ($),Paldean Wooper,180/091,shiny rare,11.98,2026,0.002026,0.024271479999999998,0.0031984283678442365,44,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,230,Price ($),Weavile,183/091,shiny rare,2.97,2106,0.002106,0.00625482,0.0008242428448433918,188,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,231,Price ($),Cyclizar,195/091,shiny rare,2.5,2074,0.002074,0.005185,0.0006832649301679324,218,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,232,Price ($),Jigglypuff,198/091,shiny rare,28.45,2032,0.002032,0.057810400000000005,0.007618094294885292,13,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,233,Price ($),Pelipper,204/091,shiny rare,2.81,1983,0.001983,0.00557223,0.0007342930263895194,208,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,234,Price ($),Lechonk,207/091,shiny rare,17.32,2049,0.002049,0.03548868,0.004676599896229913,28,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,235,Price ($),Toedscruel ex,213/091,shiny ultra rare,1.69,6335,0.006335,0.01070615,0.0014108267757217759,103,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,236,Price ($),Palafin,225/091,illustration rare,2.32,24083,0.024083,0.055872559999999995,0.007362731110261062,17,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,237,Price ($),Judge,228/091,ultra rare,0.93,12509,0.012509,0.01163337,0.0015330132576022602,94,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,238,Price ($),Paldean Student,231/091,ultra rare,0.74,12643,0.012643,0.009355819999999999,0.0012328840306583884,123,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,239,Price ($),Charizard ex,234/091,special illustration rare,286.26,2170,0.00217,0.6211842,0.08185793231136411,2,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,240,Price ($),Wo-Chien ex,240/091,hyper rare,6.95,2703,0.002703,0.018785850000000003,0.0024755472494494223,61,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,241,Price ($),Gardevoir ex,233/091,special illustration rare,177.42,2150,0.00215,0.381453,0.050266819172101886,3,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,242,Price ($),Clive,236/091,special illustration rare,24.14,2167,0.002167,0.052311380000000005,0.006893448679399841,19,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,243,Price ($),Chien-Pao ex,242/091,hyper rare,10.8,2713,0.002713,0.0293004,0.0038611255081759856,36,1000000,2026-08-23T16:56:54.924405+00:00
993f324e-2189-472f-9149-02dfd800b200,ev_representativeness_v1,244,Price ($),Miraidon ex,243/091,hyper rare,15.87,2737,0.002737,0.04343618999999999,0.005723900738112061,23,1000000,2026-08-23T16:56:54.924405+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,0,Price ($),Ampharos,090/086,illustration rare,6.14,10106,0.010106,0.062050839999999996,0.021842525380785308,8,1000000,2026-08-23T16:51:44.200396+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,1,Price ($),Ange Floette,075/086,uncommon,0.06,115504,0.115504,0.00693024,0.0024395148090651723,104,1000000,2026-08-23T16:51:44.200396+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,1,Reverse Variant Price ($),Ange Floette,075/086,uncommon,0.2,25301,0.025301,0.005060200000000001,0.0017812417516322072,144,1000000,2026-08-23T16:51:44.200396+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,2,Price ($),Baltoy,046/086,common,0.03,105183,0.105183,0.00315549,0.0011107645023631305,192,1000000,2026-08-23T16:51:44.200396+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,2,Reverse Variant Price ($),Baltoy,046/086,common,0.31,24768,0.024768,0.00767808,0.0027027620782522858,91,1000000,2026-08-23T16:51:44.200396+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,3,Price ($),Beedrill ex,098/086,ultra rare,2.7,4595,0.004595,0.0124065,0.004367213902933674,44,1000000,2026-08-23T16:51:44.200396+00:00
d2572d76-ef4d-4478-b2c1-38dcd65e0c25,ev_representativeness_v1,4,Price ($),Bubbly W Energy,084/086,rare,0.15,59373,0.059373,0.00890595,0.003134984778852388,73,1000000,2026-08-23T16:51:44.200396+00:00
