canonical_card_id,card_variant_id,card_name,card_number,set_id,set_name,era,raw_rarity,canonical_treatment,printing_type,special_type,edition,modeled_probability,expected_packs,log_expected_packs,information_bits,calculation_run_id,model_source,model_version,probability_role
1bf77bea-b583-4e71-bff1-d9bf9b3cda66,01603842-d697-4133-aa31-bbaab9e8ff68,Pansear,21,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,non-holo,,,0.0553,18.083182640144663,2.8949823704538478,4.176576709314742,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
6e8eafe6-54c1-4d01-9139-16fd04a66b53,c5251154-c421-4119-9826-dce147c4d8af,Comfey,63,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,non-holo,,,0.055497,18.018992017586537,2.8914263137447755,4.171446403935444,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
8dcb2539-9385-444c-8f8e-6144230abd24,0790d8f1-826e-4aeb-9c79-3ab990e93aa6,Riolu,81,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,non-holo,,,0.055343,18.06913250094863,2.8942050957565804,4.175455338963586,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
559b211c-2499-46e9-9898-ca5d555187df,d06950b2-85e7-4bac-b280-ef48517d81b5,Hoothoot,114,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,non-holo,,,0.055188,18.119881133579764,2.8970097406363498,4.179501586223084,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a0bd1a09-1abe-4af9-8edb-9d681ed63b47,1608f8b4-d5ad-47d0-9f9d-ff312bb8a7a6,Morgrem,95,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,non-holo,,,0.054849,18.23187296030921,2.9031713239676593,4.1883908719391885,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
2d27822e-7eac-4a79-9d58-5b96818aee68,42e86750-d8de-4eac-9116-0f8c0efc69da,Briar,132,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.07486,13.358268768367621,2.592135576505854,3.73966114153685,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
f5e4617b-edc3-4321-bb62-ce1816019263,d68eea66-61f3-4dee-b4c3-83b64d7be9a5,Kofu,138,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074958,13.340804183676193,2.59082732230439,3.7377737296881755,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
7a494c90-cd97-4314-8c6c-0c06f3cc368f,f59feebe-9e24-455e-8217-104849b5b9dd,Mewtwo,59,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074989,13.335289175745777,2.5904138428691006,3.7371772049573737,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
efd0782b-cb18-45ad-b705-2eb730fc68bc,1fbc9bfd-0c21-49e9-8aab-382eb9d57986,Rapidash,20,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074932,13.345433192761437,2.5911742433833247,3.7382742310083343,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
ee588357-574c-44df-a161-a33dfb02b0d0,9a1678eb-a7ce-40cf-bc35-6ffb1b7ef0b3,Reshiram,22,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075092,13.316997816012357,2.589041250520021,3.735196972782195,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
c5755ec5-8d6f-49eb-bf71-d4eb248c5ead,9d6543f7-a0c0-4a47-bedf-3302ad51c9ce,Swalot,92,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075208,13.296457823635784,2.587497670705887,3.732970057839128,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
2610f76a-a085-45f4-b694-06e4bc7a5fe0,c2301507-da7c-41ca-a54b-91cf16c8b141,Vikavolt,53,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075031,13.327824499206994,2.589853917511184,3.73636940342024,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
5c00bc2d-4a51-4e98-ba6a-917dcd285a32,b5db8213-ec07-4c03-8929-91d446e85026,Celebi,4,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074741,13.379537335598934,2.5937264752979567,3.741956323334773,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
49aed42c-4a09-49b3-b513-9bb04e6b46ee,54a1657c-cefe-4908-81eb-df1179769127,Frogadier,40,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074585,13.407521619628612,2.5958158643762435,3.7449706745965043,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
e95a7d2d-10c4-4a73-bab6-28f3c3a65b92,0147eddd-0b4b-4c2e-bc67-71edafc9fd3b,Marowak,73,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075262,13.286917700831761,2.586779919628354,3.731934561918977,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
27c9268d-76d5-4c8d-b012-1736d584d201,25281483-5c5e-4563-b4c1-6df7055a865a,Togedemaru,54,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075261,13.287094245359484,2.586793206634326,3.731953731016602,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
7599f3a3-5d93-4af4-b33c-7c73abf29ccf,20639855-91b0-4fb6-87eb-54c6441e2d6f,Glass Trumpet,135,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074998,13.333688898370625,2.5902938324680553,3.7370040665469304,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
17fc93ca-732c-43de-b910-4ad406267282,5b44ca5f-77a2-4ee0-9454-11c96c9222ef,Dubwool,125,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075178,13.301763813881722,2.587896644019865,3.733545654660651,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
e4b5b2b0-6ebb-43f2-a03c-4a4c6e27df8f,6c1a4e7b-fae2-4654-9214-3244f225ff37,Crispin,133,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075357,13.270167336810118,2.585518458423623,3.7301146580946383,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
efaf9c9f-5eed-4efd-9043-ff2e5907a551,659926e7-5f0a-480e-a840-bd6d80d76e7e,Alcremie,65,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051422,19.446929329858815,2.967689182529348,4.281470466534913,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
6956ba9b-098b-4325-9de5-9517ae1ee37b,a5dd6e6b-c657-48d0-84ff-5126cef467d5,Iron Boulder,71,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051183,19.537737139284527,2.972347833321255,4.28819147892963,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
ac1f6330-b0b2-430c-a2dd-6f6a2878efaa,3420d847-801d-4092-8317-7344d4fc80db,Rhyperior,76,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051441,19.439746505705564,2.9673197591173133,4.280937501210381,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
dd71610f-d03b-4aea-94a6-4c10e40f5745,817c1adf-1e24-449a-ae82-89d553a4f703,Drednaw,44,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051171,19.54231889155967,2.9725823136552916,4.28852976254473,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
9ff59c91-c367-4cb0-996a-d4474f14381d,2451d15d-27dd-4fde-9a24-7d5481ff4529,Cradily,6,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051298,19.493937385473117,2.9701035139201766,4.284953610459523,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
3a73436a-27ca-4f62-ba49-4102365ef889,7985b33f-17f9-4d84-ae96-9aea93f98bc2,Klang,100,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014993,66.69779230307478,4.200171853469371,6.059567103881667,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
bd9cb46d-aeba-46c7-8774-f18f450277e5,3a425395-a713-4e7c-b7c4-d89c9f1435d4,Meditite,77,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014951,66.8851581833991,4.202977091750347,6.0636142072381425,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
f24c9c33-956d-416d-a7db-6f98ab112cc1,0c2d79f1-4840-4ba8-a900-cafdd85c37cd,Antique Root Fossil,130,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015084,66.29541235746487,4.194120699586026,6.05083713418251,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
2d27822e-7eac-4a79-9d58-5b96818aee68,0d596552-159d-424e-a283-8229ec6080e0,Briar,132,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.014989,66.71559143371806,4.200438680233678,6.05995205353131,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
72516968-7ea8-4156-b7a8-17e12b1dc603,b90d3626-23f2-4d98-98c8-c13988bb33a3,Chewtle,43,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015015,66.6000666000666,4.198705577546844,6.057451714879662,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
cfbea19e-d68b-4277-a707-c0a9fbb5c9d5,f4e6fd46-5f47-4d8e-a304-e16e5b95ec47,Cubone,72,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014816,67.49460043196545,4.212047601078313,6.076700186063937,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
d2a54d37-2575-40c3-bed1-6167a261b9b9,6639f29a-c0eb-41de-b30f-d1bc6bb7ec5f,Duraludon,106,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015133,66.08075067732769,4.190877489277248,6.0461581707534755,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
cd563e78-2be2-455b-b11f-fae7b520f42e,9ce5a630-6649-44ce-9dcc-b81683e6fe36,Espathra,69,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014945,66.91201070592172,4.203378483246236,6.064193292758717,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
dcb16a33-fcb1-4d89-a7fa-0abaf4860a78,d09fd9ce-0d92-40b9-948f-8f7961e05e25,Froakie,39,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014966,66.81812107443538,4.2019743173239705,6.06216750954608,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
d1467316-a8b1-4e15-ad4a-faa943f88f2b,7f32cf85-8ced-43a6-9cc7-3980cdeaddcc,Grubbin,9,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014829,67.43543057522422,4.211170555989205,6.075434877463245,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
25a777db-4539-43bf-b684-ad79aa552d26,b6e9af73-5e02-44a4-9a3f-10925f26b625,Jirachi,98,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.014863,67.2811680010765,4.208880375815379,6.072130845883724,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
8433d0ad-e24d-4188-a80f-af55e1cca72e,c3a2fb59-9cbd-418b-a428-3406ffb1f809,Revavroom,109,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075257,13.287800470388136,2.5868463564237327,3.732030409954203,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
156605e8-42b1-4782-9b10-a3af717b02ff,b9f881fd-84af-4efe-afbb-31cb3a4bb9a0,Talonflame,123,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.075094,13.316643140597119,2.589014616879068,3.735158548560471,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
81ed6b11-339f-4454-bc68-5c9fc8621f02,cc6abcb5-5f73-4676-b088-bfb44aa204f9,Eldegoss,11,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074866,13.357198194106804,2.5920554301050527,3.7395455147218684,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a68497ca-2345-4b80-98b9-7f0ead0b59dc,0e365ce1-f565-41c6-ba58-56c7ed67dc16,Lapras,31,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074583,13.407881152541464,2.5958426797790124,3.7450093610450983,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
d238d2f7-6d79-4ffb-aa0a-737b9e63aa57,3c22ef69-7ac5-4061-ba5a-7141771c3aac,Lanturn,49,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074983,13.336356240747904,2.590493857805265,3.737292642108975,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
9fdeddef-9f05-4cee-ad8c-698d9b1bab75,05f903ec-4c3a-429a-935c-22487a2b9eee,Crabominable,42,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074942,13.343652424541647,2.5910407979556345,3.7380817099515764,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
ab6e32c1-1927-455a-9abb-e2f9a6d0895d,ec8de2c4-d2ce-489b-9296-5fd894cfe26d,Pangoro,93,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074879,13.354879205117589,2.5918818016028298,3.739295021742755,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
dc12ac73-ed81-4651-88bf-bd4a60ac0a12,3c76d109-f8ab-40e9-aef9-4607acf07bd6,Payapa Berry,141,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074947,13.342762218634501,2.5909740819190756,3.7379854590564854,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
60c31d41-fc0b-4b18-b1f5-3b7dcb733963,a039b2c0-891b-4f16-b008-4b847870261a,Area Zero Underdepths,131,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074941,13.343830479977584,2.5910541416970863,3.7381009609011957,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
0ec6fe91-d127-4a7f-a892-f7b006cffa28,d1603d6a-6af3-4124-a48e-bd9fac9e1556,Lacey,139,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Uncommon,uncommon,non-holo,,,0.074389,13.442847732863731,2.5984471975362657,3.7487668858973953,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
f846b159-fec3-4dad-b479-756d3d4a54f6,9c70a801-408a-4fa6-b19c-971138646e0f,Bouffalant,119,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051228,19.520574685718746,2.9714690214183115,4.286923621355379,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
454bc1b5-beda-41fd-82e7-06588651b7f8,4d4537b4-8537-4421-b089-da815a7462bf,Melmetal,104,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051428,19.444660496227737,2.9675725077601345,4.281302140423971,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
e5a42927-bde7-422c-9a70-bc4ab07c80a2,e4cb88b1-dabf-4072-8228-81ae5d45e2b0,Zeraora,55,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051162,19.545756616238616,2.9727582099941694,4.28878352732054,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
da57b9d9-41c9-4107-a971-5f655298e072,d49dcd26-2f72-4308-91c1-bdb5bb421f68,Noctowl,115,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.051314,19.487859063803253,2.9697916595536373,4.284503699711437,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
4232600f-7eb7-4679-8f75-72e73973995e,ad36f963-0e95-4553-a263-f644252447ac,Archaludon,107,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,holo,,,0.050962,19.622463796554296,2.9766750220205336,4.29443429260707,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
6873e587-3cba-45f5-bde4-6e2bab65b892,6c54429e-5666-439b-ab16-9fa9bfa9aebe,Klinklang,101,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Rare,rare,reverse-holo,,,0.014017,71.34194192765928,4.267484400301217,6.156678581385577,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
589eef84-abf9-4013-8b66-45331e80a237,38450ab4-5415-40b4-910a-2ee85d743909,Mienfoo,83,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015025,66.55574043261231,4.198039798560866,6.056491198838264,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
77d82248-aa1a-474b-8f03-e2d0e057eeda,72ec565b-a289-48f6-8a09-2205ded4b88e,Applin,12,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.01482,67.47638326585695,4.211777659114197,6.076310742130978,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
22c05b32-072a-45e6-aa56-74831440dcf3,7e27c3c5-819e-44e9-a3f9-74160f66acd2,Charcadet,29,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.014769,67.70939129257228,4.215224889537964,6.081284044368149,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
0ddd159a-9a5d-483e-9755-63e3833aa6a2,9b4a3579-649e-4a76-b8e9-0d17b59b9f5e,Chinchou,48,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.01521,65.74621959237344,4.185802172710936,6.038836036712315,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
0bf6ad91-2b0b-4523-a620-928ad638f323,1d394172-041c-4e5b-b1b0-911e05fa999e,Cyclizar,127,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015036,66.50704974727321,4.197307953280205,6.055435369281157,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
c1f41d1d-75c5-4af2-b5c7-4b1d4e0deb1a,60b09b19-3d13-49a8-a099-3ee25b1eff6c,Eevee,113,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015087,66.28222973420826,4.193921833124199,6.050550230524234,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
f910570b-062e-428f-9207-204841612511,2468f30c-d263-4ec0-a895-c03e0e958849,Finneon,35,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015026,66.5513110608279,4.197973245035168,6.056395182396787,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
4bbaa054-4ec3-4b0e-9c0d-28ac396b2a33,b58ecdb5-d2fa-4588-ad74-91c64e8f59ef,Glameow,116,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015191,65.82845105654664,4.187052131756611,6.040639346428826,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
f5d6ada5-2e7d-44ce-b5d9-51bd76ef379a,2cd1f281-ff2a-4f08-9b3b-5cfbb4671aa8,Impidimp,94,4b15f040-4351-41ea-90e1-c07eb1b2f4d6,Stellar Crown,Scarlet and Violet,Common,common,reverse-holo,,,0.015004,66.64889362836577,4.199438446762496,6.058509021662704,5ee32d8d-c6b9-49b6-83fe-3bfe245cb1cc,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
