benchmark_row_id,listing_item_id,item_url,listing_title,condition,condition_id,category_id,buying_options_json,seller_id,image_url,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,exact_match_yes_no_uncertain,single_card_or_lot,raw_or_graded,card_or_sealed_nonshcard,collector_number_consistency,set_consistency,language,variant_treatment,reviewer_id,label_timestamp,review_note,adjudicated_result
E9B-0101,v1|318866058404|0,https://www.ebay.com/itm/318866058404?_skw=Reshiram+ex+166+White+Flare+Pokemon+card&hash=item4a3de5eca4:g:OJ0AAeSwUiNqdgEB,2025 Pokemon White Flare #166 Reshiram Ex Special Illustration Rare PSA 9,Graded,2750,,"[""FIXED_PRICE""]",fc_cards2020,https://i.ebayimg.com/images/g/OJ0AAeSwUiNqdgEB/s-l225.jpg,2cef0dfb-a5fd-4aed-b8ae-34a82f414587,3d276bff-a869-4634-840f-d5eb4f33aa1d,Reshiram ex,White Flare,166,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:06.129837+00:00,,
E9B-0102,v1|307169653513|0,https://www.ebay.com/itm/307169653513?_skw=Dachsbun+ex+169+Stellar+Crown&hash=item4784bcf309:g:foQAAeSwk2FqoK4~,Dachsbun ex 169/142 Sv07: Stellar Crown Holo,Ungraded,4000,,"[""FIXED_PRICE""]",vaultforge,https://i.ebayimg.com/images/g/foQAAeSwk2FqoK4~/s-l225.jpg,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:53.105948+00:00,,
E9B-0103,v1|236989825619|0,https://www.ebay.com/itm/236989825619?_skw=Dachsbun+ex+169+Stellar+Crown&hash=item372db1c253:g:dXEAAeSwTHhqdMSp,Pokemon TCG | Badger Bun ex | Stellar Crown | #169,Non gradata,4000,,"[""FIXED_PRICE""]",gameblast,https://i.ebayimg.com/images/g/dXEAAeSwTHhqdMSp/s-l225.jpg,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:14.208743+00:00,,
E9B-0104,v1|117337943506|0,https://www.ebay.com/itm/117337943506?_skw=Dachsbun+ex+169+Stellar+Crown&hash=item1b51e2edd2:g:7K4AAeSw0z9pzINI,2024 POKEMON SCR EN-STELLAR CROWN SPECIAL ILLUSTRATION RARE DACHSBUN EX PSA 8,Graded,2750,,"[""FIXED_PRICE""]",psa,https://i.ebayimg.com/images/g/7K4AAeSw0z9pzINI/s-l225.jpg,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:10.115303+00:00,,
E9B-0105,v1|377334802784|0,https://www.ebay.com/itm/377334802784?_skw=Dachsbun+ex+169+Stellar+Crown&hash=item57dae82960:g:ZdYAAeSwNMBqp5ay&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGZrezQkyk%2Fa9ARlxSj5eIwoLyr3cG5ewLssBpmgzoNC35zT0S2AElHYPbv95a%2FqJ01usZosljGwhIRXaIRGhNAEHDdoHeTLt9ztvbuU0B5lPvNpihtKmZYQTNoDlJWD%2FkWitHa0k1CHlx8nHslw6q6BoiQbqK%2FGY3sZPZEZJoEjU8Pw9wYA%2FIi6yizbQ3CHHyR7SNZN7WbTr7nI9NqzApPrQjAoUKFS1yvQGI0GHXv3qLfX0XjWJmNnT8gHQjTU6riDtRiKnf0%2BlHsI01yhSIWDn4A2s7ZLYo3hxorgb5s5IhONz39QAVcASQ3yQ3QdjLA%3D,Dachsbun ex [SCR - 169/142] NM Holofoil Special Illustration Rare EN,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",gsgcatches_em,https://i.ebayimg.com/images/g/ZdYAAeSwNMBqp5ay/s-l225.jpg,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:16:46.159900+00:00,,
E9B-0106,v1|128049383138|429463201233,https://www.ebay.com/itm/128049383138?_skw=Dachsbun+ex+169+Stellar+Crown&hash=item1dd05686e2:g:FJgAAeSwfUpqp3hH,Dachsbun ex (169/142) [Scarlet & Violet: Stellar Crown],Ungraded,4000,,"[""FIXED_PRICE""]",nutmeggamesllc,https://i.ebayimg.com/images/g/FJgAAeSwfUpqp3hH/s-l225.jpg,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:30.877194+00:00,,
E9B-0107,v1|398388851595|0,https://www.ebay.com/itm/398388851595?_skw=Dachsbun+ex+169+Stellar+Crown&hash=item5cc1d3738b:g:FxcAAeSwVXhqpd6B,Dachsbun ex 169/142 Sv07: Stellar Crown Holo Graded PSA 10,Graded,2750,,"[""FIXED_PRICE""]",ellcollects,https://i.ebayimg.com/images/g/FxcAAeSwVXhqpd6B/s-l225.jpg,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:13.565081+00:00,,
E9B-0108,v1|820041777748|0,https://www.ebay.com/itm/820041777748?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=itembeee4c8254:g:fRIAAeSw8NRqjEzz,2026 Pokémon Ascended Heroes Pikachu Ex Special Illustration Rare PSA 9,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",mandlcardworld,https://i.ebayimg.com/images/g/fRIAAeSw8NRqjEzz/s-l225.jpg,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:15.768737+00:00,,
E9B-0109,v1|377400177815|0,https://www.ebay.com/itm/377400177815?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item57decdb497:g:qUYAAeSw-V9qdR8G,PSA Pokemon Pikachu Ascended Heroes SIR Holo 276/217 PSA 10,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",rrh8785,https://i.ebayimg.com/images/g/qUYAAeSw-V9qdR8G/s-l225.jpg,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:17.621620+00:00,,
E9B-0110,v1|336636068119|0,https://www.ebay.com/itm/336636068119?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item4e6112c117:g:z0oAAeSwYRRqLEPw,PSA 9 Pikachu Ex Treekachu SIR #276 2026 Pokemon Ascended Heroes 158757270,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",kb3777,https://i.ebayimg.com/images/g/z0oAAeSwYRRqLEPw/s-l225.jpg,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:19.078857+00:00,,
E9B-0111,v1|318871249131|0,https://www.ebay.com/itm/318871249131?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item4a3e3520eb:g:F7gAAeSw80BqqFno,Pikachu EX 276/217 Ascended Heroes Near Mint Pokemon TCG,Ungraded,4000,,"[""FIXED_PRICE""]",toppscollecyts,https://i.ebayimg.com/images/g/F7gAAeSw80BqqFno/s-l225.jpg,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:49.641745+00:00,,
E9B-0112,v1|820115867239|0,https://www.ebay.com/itm/820115867239?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=itembef2b70667:g:A2YAAeSwSbhqpIIy,Pikachu ex 276/217 Me: Ascended Heroes Holo PSA 10,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",cygar-4776,https://i.ebayimg.com/images/g/A2YAAeSwSbhqpIIy/s-l225.jpg,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:21.728007+00:00,,
E9B-0113,v1|820127371374|0,https://www.ebay.com/itm/820127371374?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=itembef366906e:g:oE8AAeSwTbZqqF2Z&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbwgpUPbt%2BijSegpH5nlJXh8UBC0bnf2jUAqUOpnJjJ5oHMyxefXV64xAEn2NNVRNLnYkibxU622pGf5ROc79wzi30eqbk2VshSZNr2SaB4V1ttPrDYBbnQ4SQgT6LVeiNzzpImkcJoWDwXGgt4STaSrHXR0iw%2BQDFR9aRxHJci2DBps7ybkE9y7yBcluHZuXGSX4JDsT0Ywu4XwGF9gZcAJqbtRVM7LWPKnI7Nd%2FQ%2Bu%2BaX1l3nyS2PCDxKS1xjLxKhthGFbppb%2B4aRix5WuMQ2Wx1s3%2Fny7sM0QOB4fHQTdR42bUu2QU%2FlnIASJflT5gc8dgjfDCzL%2FXAQTxa0g6AV,Pikachu ex 276/217 Ascended Heroes SIR Special Illustration Rare Pokémon Card,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",primefindsdepot,https://i.ebayimg.com/images/g/oE8AAeSwTbZqqF2Z/s-l225.jpg,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:25.504545+00:00,,
E9B-0114,v1|336792915759|0,https://www.ebay.com/itm/336792915759?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item4e6a6c0f2f:g:TA8AAeSwuXtqp3hi,Mega Greninja ex 122/086 Me04: Chaos Rising Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",wzwmk54,https://i.ebayimg.com/images/g/TA8AAeSwuXtqp3hi/s-l225.jpg,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:39.846723+00:00,,
E9B-0115,v1|398392210856|0,https://www.ebay.com/itm/398392210856?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item5cc206b5a8:g:tJ8AAeSwnyhqp03u,Mega Greninja ex 122/086 Mega Hyper Rare Chaos Rising Pokemon Holo Near Mint,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",drphil_collectibles,https://i.ebayimg.com/images/g/tJ8AAeSwnyhqp03u/s-l225.jpg,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:16:56.639862+00:00,,
E9B-0116,v1|336598924257|0,https://www.ebay.com/itm/336598924257?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item4e5edbfbe1:g:RxAAAeSw6SNqEl95,Mega Greninja EX 122/086 Evolutions Secret Rare Full Art Holo English,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",gi674653,https://i.ebayimg.com/images/g/RxAAAeSw6SNqEl95/s-l225.jpg,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:58.927253+00:00,,
E9B-0117,v1|398233024546|0,https://www.ebay.com/itm/398233024546?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item5cb889b822:g:D5wAAeSwvqJqa~ox&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYz%2BcvLsZYtglblN%2FsLUlLcYCjCKpB6wh4uST55lXkm79bfUJ9mvhD%2BlbD9kJTyjSqd%2BUpOe5TUNkN7br9WogZaiLBMkaGBL0rfcGa6%2FZva7Z3%2B%2Fus3GhoFOSxOW2XKa26Td%2FviH--6mXotieflMrO2zeSpq%2FP2X2AkwGt7ZDIy%2Fp2I7M6gU3LA9unsF3seyrfHrwnYXilo3Mclm8KPoH0BBs774rMqspTOsNI8G8YaglEBO6SyUqs05UkBBUpxRR3GSJ3mJkO9%2FvZ7zEMUCy%2BWFkyjwzbLK2x76WhZfbwMgyFf66liUJ7uw7b5J%2FCVpMPujU8teE3Rx25docVSf34t,"Mega Greninja ex 122/086 ChaosRising -JUST PULLED, PERFECT CONDITION & CENTERIN",Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",np_cards12,https://i.ebayimg.com/images/g/D5wAAeSwvqJqa~ox/s-l225.jpg,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:03.345357+00:00,,
E9B-0118,v1|147323022306|445740873838,https://www.ebay.com/itm/147323022306?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item224d22ebe2:g:8DcAAeSwLSlqDkEE,Pokémon TCG - Chaos Rising Holo/Reverse Holo EX SIR Illustration Rare Card | NM,Ungraded,4000,,"[""FIXED_PRICE""]",evcards,https://i.ebayimg.com/images/g/8DcAAeSwLSlqDkEE/s-l225.jpg,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,NO,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T03:48:30.609404+00:00,,
E9B-0119,v1|198637567975|0,https://www.ebay.com/itm/198637567975?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item2e3fb8bfe7:g:xFcAAeSw1GpqpfRh,Pokemon ME04 Chaos Rising Mega Greninja ex 122/086 Gold Mega Hyper Rare NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",evrytng4sell,https://i.ebayimg.com/images/g/xFcAAeSw1GpqpfRh/s-l225.jpg,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:14.394352+00:00,,
E9B-0120,v1|287449771397|0,https://www.ebay.com/itm/287449771397?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item42ed576d85:g:RMkAAeSw7B1qT6hU,Pokemon Charizard ex Paldean Fates 234/091 Special Illustration Rare PSA 10,Graded,2750,,"[""FIXED_PRICE""]",zandgemporium,https://i.ebayimg.com/images/g/RMkAAeSw7B1qT6hU/s-l225.jpg,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:34.262105+00:00,,
E9B-0121,v1|256666653586|0,https://www.ebay.com/itm/256666653586?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item3bc2865392:g:ArkAAOSwzqpnAfjv,2024 PSA 10 CHARIZARD EX 234/091 POKEMON PALDEAN FATES  SECRET ILLUSTRATION RARE,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",ikes777,https://i.ebayimg.com/images/g/ArkAAOSwzqpnAfjv/s-l225.jpg,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:35.547797+00:00,,
E9B-0122,v1|267639302964|0,https://www.ebay.com/itm/267639302964?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item3e508bab34:g:RmsAAeSw5vBp3pkM,Pokémon Charizard ex 234/091 Special Illustration Rare Holo Sv: Paldean Fates,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",dadlifeyadigg,https://i.ebayimg.com/images/g/RmsAAeSw5vBp3pkM/s-l225.jpg,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:10.044449+00:00,,
E9B-0123,v1|116890397629|0,https://www.ebay.com/itm/116890397629?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item1b3735ebbd:g:4s4AAeSwh-VpH4ZQ,Charizard EX 234/091 Special Illustration Rare - Paldean Fates - CGC 10 - MINT,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",cscheetz14,https://i.ebayimg.com/images/g/4s4AAeSwh-VpH4ZQ/s-l225.jpg,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-15T03:48:50.360176+00:00,,
E9B-0124,v1|206553430230|0,https://www.ebay.com/itm/206553430230?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item30178b38d6:g:fDIAAeSwfUpqpiEv,RARE Charizard ex 234/091 SIR HOLO Pokemon TCG Scarlet & Violet Paldean Fates NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",trajoh_77,https://i.ebayimg.com/images/g/fDIAAeSwfUpqpiEv/s-l225.jpg,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:51.966634+00:00,,
E9B-0125,v1|318774809434|0,https://www.ebay.com/itm/318774809434?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item4a3875935a:g:tskAAeSw04tqjN42,Charizard ex Holo Special Illustration Rare SV: Paldean Fates 234/091 NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",dragonkyu_tcg,https://i.ebayimg.com/images/g/tskAAeSw04tqjN42/s-l225.jpg,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:17:53.905474+00:00,,
E9B-0126,v1|407147968746|0,https://www.ebay.com/itm/407147968746?_skw=Secret+Box+163+Twilight+Masquerade+Pokemon+card&hash=item5ecbe8f8ea:g:6OIAAeSwdJpqWq~i,2024 Pokemon Twilight Masquerade SECRET BOX 163/167 Ace Spec,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",mayel_28,https://i.ebayimg.com/images/g/6OIAAeSwdJpqWq~i/s-l225.jpg,3755e7ef-e482-4186-8377-e717f80b3759,aa88bdd2-2ebe-4f9b-b53b-ab077c63f98c,Secret Box,Twilight Masquerade,163,ace_spec,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:23.216022+00:00,,
E9B-0127,v1|178408369889|0,https://www.ebay.com/itm/178408369889?_skw=Secret+Box+163+Twilight+Masquerade+Pokemon+card&hash=item2989f7aee1:g:zskAAeSwv-Jqf-c~,SECRET BOX 163/167 ACE SPEC RARE TWILIGHT MASQUERADE POKEMON HOLO NM/M HOLO,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",2sick_tcg,https://i.ebayimg.com/images/g/zskAAeSwv-Jqf-c~/s-l225.jpg,3755e7ef-e482-4186-8377-e717f80b3759,aa88bdd2-2ebe-4f9b-b53b-ab077c63f98c,Secret Box,Twilight Masquerade,163,ace_spec,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:01.429055+00:00,,
E9B-0128,v1|398167242883|0,https://www.ebay.com/itm/398167242883?_skw=Secret+Box+163+Twilight+Masquerade+Pokemon+card&hash=item5cb49df883:g:5jMAAeSwVktqU-AQ,Secret Box 163/167 Sv06: Twilight Masquerade Holo,Ungraded,4000,,"[""FIXED_PRICE""]",96sonics,https://i.ebayimg.com/images/g/5jMAAeSwVktqU-AQ/s-l225.jpg,3755e7ef-e482-4186-8377-e717f80b3759,aa88bdd2-2ebe-4f9b-b53b-ab077c63f98c,Secret Box,Twilight Masquerade,163,ace_spec,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:16:52.631158+00:00,,
E9B-0129,v1|800467557043|0,https://www.ebay.com/itm/800467557043?_skw=Secret+Box+163+Twilight+Masquerade+Pokemon+card&hash=itemba5f959ab3:g:4dIAAeSwmkxqc6dz&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGY3teu8c6gsWAR%2FReChWGbJTKEWVbnb519tH1yJsTBeLPv%2FVonvFQGG2VV%2BCYZKByKhbw3L0V7YjCMzvUPauzvuACnERW%2FXnLBGHIQ6OGkudzrRDnNEO%2B5uWOIexNTVbU4bo9I7UEsCSC%2FXBApD3ol%2FlYd8stP9cGL0Eq2HJGyQN%2Fietydro5Rk0wnXPSEkCpyCJ9FJZdE8izDciyIW8DwVCXAqZcY8BBnG4fM7zosQmIS69rJ2ALg3HfmpTDrNHVF9EwMek3BKoP5bAGnazwpVqKNstDvrsv7dHUWDzVsE%2FlekeBvieyZWGr4IlQBHVkYSemU0wdv3I2SV%2BittMNrU,Pokemon Twilight Masquerade Secret Box 163/167 ACE SPEC Holo EN,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",shimmysvault,https://i.ebayimg.com/images/g/4dIAAeSwmkxqc6dz/s-l225.jpg,3755e7ef-e482-4186-8377-e717f80b3759,aa88bdd2-2ebe-4f9b-b53b-ab077c63f98c,Secret Box,Twilight Masquerade,163,ace_spec,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:19:40.231298+00:00,,
E9B-0130,v1|198571245754|0,https://www.ebay.com/itm/198571245754?_skw=Secret+Box+163+Twilight+Masquerade+Pokemon+card&hash=item2e3bc4c0ba:g:gB4AAeSwBKJp-qBM,Secret Box 163/167 Sv06: Twilight Masquerade Holo-Ace Spec Trainer Card,Ungraded,4000,,"[""FIXED_PRICE""]",geekstreetcollect,https://i.ebayimg.com/images/g/gB4AAeSwBKJp-qBM/s-l225.jpg,3755e7ef-e482-4186-8377-e717f80b3759,aa88bdd2-2ebe-4f9b-b53b-ab077c63f98c,Secret Box,Twilight Masquerade,163,ace_spec,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:17:41.653903+00:00,,
E9B-0131,v1|137571402106|0,https://www.ebay.com/itm/137571402106?_skw=Secret+Box+163+Twilight+Masquerade+Pokemon+card&hash=item2007e5017a:g:TxYAAeSwgvZqbNSl,Secret Box 163/167 Holo SV06: Twilight Masquerade LP Pokémon TCG,Ungraded,4000,,"[""FIXED_PRICE""]",thetradingpostcc,https://i.ebayimg.com/images/g/TxYAAeSwgvZqbNSl/s-l225.jpg,3755e7ef-e482-4186-8377-e717f80b3759,aa88bdd2-2ebe-4f9b-b53b-ab077c63f98c,Secret Box,Twilight Masquerade,163,ace_spec,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:17:55.411769+00:00,,
E9B-0132,v1|206392398170|0,https://www.ebay.com/itm/206392398170?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item300df2115a:g:hkkAAeSwmbxqSIJy,2024 Pokemon Sunflora 169 Twilight Masquerade Illustration Rare,Ungraded,4000,,"[""FIXED_PRICE""]",krown-jewel-cards,https://i.ebayimg.com/images/g/hkkAAeSwmbxqSIJy/s-l225.jpg,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:19.952489+00:00,,
E9B-0133,v1|267773627812|0,https://www.ebay.com/itm/267773627812?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item3e588d4da4:g:TAcAAeSwZPBql1uV,Sunflora Twilight Masquerade 169/167 IR Holo Pokémon — English NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",cardpulsetcg,https://i.ebayimg.com/images/g/TAcAAeSwZPBql1uV/s-l225.jpg,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:44.662397+00:00,,
E9B-0134,v1|358916440958|0,https://www.ebay.com/itm/358916440958?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item539116437e:g:Wc0AAeSw-wlqfCFi,SV06: Twilight Masquerade #169/167 Sunflora,Ungraded,4000,,"[""FIXED_PRICE""]",hiddengemantiques,https://i.ebayimg.com/images/g/Wc0AAeSw-wlqfCFi/s-l225.jpg,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:18:55.718641+00:00,,
E9B-0135,v1|206553039580|0,https://www.ebay.com/itm/206553039580?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item30178542dc:g:X~MAAeSw9RRqpeLg,Sunflora 169/167 Sv06: Twilight Masquerade Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",mar_mader,https://i.ebayimg.com/images/g/X~MAAeSw9RRqpeLg/s-l225.jpg,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-15T22:20:15.805273+00:00,,
