benchmark_row_id,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,price_json,shipping_json,gold_label,reviewer_notes,review_status,partition,reviewer_1_label,reviewer_1_confidence,reviewer_1_note,reviewer_1_id,reviewer_1_at,reviewer_2_label,reviewer_2_confidence,reviewer_2_note,reviewer_2_id,reviewer_2_at,adjudicated_label,adjudicator_id,adjudicated_at,adjudication_note
D2-0226,2c445258-b198-43de-b710-0921ebe3f0ab,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,Ascended Heroes,277,special_illustration_rare,v1|117248849856|0,Pikachu ex 277/217 Special Illustration Rare Ascended Heroes,,Ungraded,4000,[],"[""FIXED_PRICE""]",tandtconnection,https://i.ebayimg.com/images/g/81sAAeSweeRqLvpi/s-l225.jpg,https://www.ebay.com/itm/117248849856?_skw=Pikachu+ex+277+Ascended+Heroes+Pokemon+card&hash=item1b4c9377c0:g:81sAAeSweeRqLvpi,"{""value"": ""350.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0233,2c445258-b198-43de-b710-0921ebe3f0ab,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,Ascended Heroes,277,special_illustration_rare,v1|117390591897|0,2026 Pokemon 277/217 Pikachu ex Special Illustration Rare Ascended Heroes PSA 10,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tntcards.mi,https://i.ebayimg.com/images/g/EZ4AAeSwLrNqlxjV/s-l225.jpg,https://www.ebay.com/itm/117390591897?_skw=Pikachu+ex+277+Ascended+Heroes+Pokemon+card&hash=item1b55064799:g:EZ4AAeSwLrNqlxjV,"{""value"": ""1000.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0234,2c445258-b198-43de-b710-0921ebe3f0ab,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,Ascended Heroes,277,special_illustration_rare,v1|227201462552|0,Pokemon Pikachu EX 277/217 Ultra Rare Ascended Heroes Extended Artwork Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",dragarious,https://i.ebayimg.com/images/g/VwYAAeSwreJpgiQ7/s-l225.jpg,https://www.ebay.com/itm/227201462552?_skw=Pikachu+ex+277+Ascended+Heroes+Pokemon+card&hash=item34e6433118:g:VwYAAeSwreJpgiQ7,"{""value"": ""12.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0237,2c445258-b198-43de-b710-0921ebe3f0ab,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,Ascended Heroes,277,special_illustration_rare,v1|128073058758|0,Pikachu ex 277/217 Me: Ascended Heroes Holo,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",geekedupp,https://i.ebayimg.com/images/g/lNsAAeSwzjRqo0re/s-l225.jpg,https://www.ebay.com/itm/128073058758?_skw=Pikachu+ex+277+Ascended+Heroes+Pokemon+card&hash=item1dd1bfc9c6:g:lNsAAeSwzjRqo0re,"{""value"": ""400.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0240,2c445258-b198-43de-b710-0921ebe3f0ab,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,Ascended Heroes,277,special_illustration_rare,v1|147478704324|0,Pikachu ex 277/217 Me: Ascended Heroes Holo,,Ungraded,4000,[],"[""FIXED_PRICE""]",nation_of_cards,https://i.ebayimg.com/images/g/frUAAeSwYexqb5GF/s-l225.jpg,https://www.ebay.com/itm/147478704324?_skw=Pikachu+ex+277+Ascended+Heroes+Pokemon+card&hash=item22566a70c4:g:frUAAeSwYexqb5GF,"{""value"": ""450.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0243,2cef0dfb-a5fd-4aed-b8ae-34a82f414587,3d276bff-a869-4634-840f-d5eb4f33aa1d,Reshiram ex,White Flare,166,special_illustration_rare,v1|128058692590|0,Pokémon TCG Reshiram ex Sv: White Flare 166/086 SIR Holo 230 HP,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",quick.flipzzz,https://i.ebayimg.com/images/g/3kgAAeSw0HxqmN2H/s-l225.jpg,https://www.ebay.com/itm/128058692590?_skw=Reshiram+ex+166+White+Flare+Pokemon+card&hash=item1dd0e493ee:g:3kgAAeSw0HxqmN2H,"{""value"": ""250.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0245,2cef0dfb-a5fd-4aed-b8ae-34a82f414587,3d276bff-a869-4634-840f-d5eb4f33aa1d,Reshiram ex,White Flare,166,special_illustration_rare,v1|168679829571|0,Pokémon Reshiram EX 166/086 Full Art Holo Special Illustration Rare TCG,,Ungraded,4000,[],"[""FIXED_PRICE""]",julissa_momma,https://i.ebayimg.com/images/g/xPQAAeSw9aJqo1Sb/s-l225.jpg,https://www.ebay.com/itm/168679829571?_skw=Reshiram+ex+166+White+Flare+Pokemon+card&hash=item274619f043:g:xPQAAeSw9aJqo1Sb,"{""value"": ""200.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-22T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0250,2cef0dfb-a5fd-4aed-b8ae-34a82f414587,3d276bff-a869-4634-840f-d5eb4f33aa1d,Reshiram ex,White Flare,166,special_illustration_rare,v1|117390591898|0,2025 Pokemon 166/086 Reshiram ex Special Illustration Rare White Flare PSA 10,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tntcards.mi,https://i.ebayimg.com/images/g/L3oAAeSwyIRqlxjV/s-l225.jpg,https://www.ebay.com/itm/117390591898?_skw=Reshiram+ex+166+White+Flare+Pokemon+card&hash=item1b5506479a:g:L3oAAeSwyIRqlxjV,"{""value"": ""550.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0253,2cef0dfb-a5fd-4aed-b8ae-34a82f414587,3d276bff-a869-4634-840f-d5eb4f33aa1d,Reshiram ex,White Flare,166,special_illustration_rare,v1|137609910507|0,RESHIRAM EX POKEMON WHITE FLARE 166/086 SPECIAL ILLUSTRATION RARE HOLO,,Ungraded,4000,[],"[""FIXED_PRICE""]",pardonmycardboard,https://i.ebayimg.com/images/g/QPYAAeSwSLlqe2iv/s-l225.jpg,https://www.ebay.com/itm/137609910507?_skw=Reshiram+ex+166+White+Flare+Pokemon+card&hash=item200a3098eb:g:QPYAAeSwSLlqe2iv,"{""value"": ""224.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0255,2cef0dfb-a5fd-4aed-b8ae-34a82f414587,3d276bff-a869-4634-840f-d5eb4f33aa1d,Reshiram ex,White Flare,166,special_illustration_rare,v1|147518717653|0,PSA 9  Reshiram ex White Flare 166/086 Special Illustration Rare - Pokemon Card,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",kateaus_66,https://i.ebayimg.com/images/g/qJIAAeSwiIVqh6ag/s-l225.jpg,https://www.ebay.com/itm/147518717653?_skw=Reshiram+ex+166+White+Flare+Pokemon+card&hash=item2258ccfed5:g:qJIAAeSwiIVqh6ag,"{""value"": ""225.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0257,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,v1|127876265034|0,Dachsbun ex 169/142 Sv07: Stellar Crown Holo. Pk001813,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",camaroboysam,https://i.ebayimg.com/images/g/XQMAAeSwd2xqDmq9/s-l225.jpg,https://www.ebay.com/itm/127876265034?_skw=Dachsbun+ex+169+Stellar+Crown+Pokemon+card&hash=item1dc604f44a:g:XQMAAeSwd2xqDmq9,"{""value"": ""80.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0258,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,v1|128067780473|0,Dachsbun ex 169/142 Sv07: Stellar Crown Holo,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jonnyups123,https://i.ebayimg.com/images/g/XNUAAeSwzf9qnz0s/s-l225.jpg,https://www.ebay.com/itm/128067780473?_skw=Dachsbun+ex+169+Stellar+Crown+Pokemon+card&hash=item1dd16f3f79:g:XNUAAeSwzf9qnz0s,"{""value"": ""85.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""8.95"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0260,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,v1|178487814679|0,Pokémon Dachsbun EX 169/142,,Ungraded,4000,[],"[""FIXED_PRICE""]",red_moon_1llusions,https://i.ebayimg.com/images/g/YIEAAeSw8SBqpCED/s-l225.jpg,https://www.ebay.com/itm/178487814679?_skw=Dachsbun+ex+169+Stellar+Crown+Pokemon+card&hash=item298eb3ea17:g:YIEAAeSw8SBqpCED,"{""value"": ""70.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0268,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,v1|147303278034|0,Dachsbun ex 169/142 Sv07: Stellar Crown Holo CGC 9.5,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",davi-hau,https://i.ebayimg.com/images/g/lQ8AAeSw0fJqjMwL/s-l225.jpg,https://www.ebay.com/itm/147303278034?_skw=Dachsbun+ex+169+Stellar+Crown+Pokemon+card&hash=item224bf5a5d2:g:lQ8AAeSw0fJqjMwL,"{""value"": ""80.00"", ""currency"": ""USD""}",[],,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0270,2e5780f8-1769-4d26-9e3e-87e4a27d4dfe,09b7c446-d89f-4a64-b721-bc1293308747,Dachsbun ex,Stellar Crown,169,special_illustration_rare,v1|147507267763|0,Dachsbun ex 169/142 Sv07: Stellar Crown Holo,,Graded,2750,[],"[""FIXED_PRICE""]",nation_of_cards,https://i.ebayimg.com/images/g/d5YAAeSweEtqgMS~/s-l225.jpg,https://www.ebay.com/itm/147507267763?_skw=Dachsbun+ex+169+Stellar+Crown+Pokemon+card&hash=item22581e48b3:g:d5YAAeSweEtqgMS~,"{""value"": ""200.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0276,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,v1|178354822529|0,DEFECTIVE PokmonPikachu ex 276217 SIR  Ascended Heroes Special Illustrat G3D,,Ungraded,4000,[],"[""FIXED_PRICE""]",shipcycle,https://i.ebayimg.com/images/g/RQ4AAeSw459qak~r/s-l225.jpg,https://www.ebay.com/itm/178354822529?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item2986c69d81:g:RQ4AAeSw459qak~r&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbkiidA9AtuY%2BHezmYXZBa4aE1wfXaChQIIZtMXtehFfgLwi6yeigS7lcf%2FVgmeoEf6uzihNv3Gj5oG9PrSJSs6LBrVPC8sn0vbklTqIBNqeFZANgRmOfwKQt3wY1TBIMYOKy3bhzOlUqs%2F7wGudPc6lOaMaE7sb11jL3v%2FYBjV7W%2FqZsBL8FmbqdqZVXAYAh02cl7Hk%2FSQ3JOOcLzIAxCsnvAoTYVJR5hyx9YzDNfuvhmmNwXrWglzcpE5AZ8Yz%2Fd8JQjCKH17KB3%2FsZNwdMuQDVlw620hGIf%2FXStuf6X%2Ff%2FWPYirNH%2BXiZCuyUVkuSKAObTOA0f52SNLppVH5qbtt,"{""value"": ""1007.25"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0279,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,v1|128054338432|0,2026 POKEMON ASCENDED HEROES #276/217 PIKACHU EX SIR CGC 9.5,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",laketown_trading,https://i.ebayimg.com/images/g/K8UAAeSw69pqlfKG/s-l225.jpg,https://www.ebay.com/itm/128054338432?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item1dd0a22380:g:K8UAAeSw69pqlfKG,"{""value"": ""999.97"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0280,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,v1|398130637359|0,Pikachu ex #276 Pokemon Ascended Heroes (Spanish),,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jojo1011-10,https://i.ebayimg.com/images/g/UZMAAeSw0G5qQLOI/s-l225.jpg,https://www.ebay.com/itm/398130637359?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item5cb26f6a2f:g:UZMAAeSw0G5qQLOI,"{""value"": ""900.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0283,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,v1|128074283448|0,Pikachu ex 276/217 Ascended Heroes Special Illustration Rare Pokemon Card - NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",swibbycards,https://i.ebayimg.com/images/g/jugAAeSw7fFqpDgL/s-l225.jpg,https://www.ebay.com/itm/128074283448?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item1dd1d279b8:g:jugAAeSw7fFqpDgL,"{""value"": ""1105.65"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0285,301185dd-2bde-4699-80bd-8b2a3cfd8f7f,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,Ascended Heroes,276,special_illustration_rare,v1|137713921360|0,Pokemon Ascended Heroes Pikachu ex Special Illustration Rare #276/217,,Ungraded,4000,[],"[""FIXED_PRICE""]",mlemae34,https://i.ebayimg.com/images/g/KlwAAeSw25hqoBYi/s-l225.jpg,https://www.ebay.com/itm/137713921360?_skw=Pikachu+ex+276+Ascended+Heroes+Pokemon+card&hash=item201063ad50:g:KlwAAeSw25hqoBYi,"{""value"": ""980.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0286,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,v1|137548055331|0,Pokemon TCG Chaos Rising Mega Greninja EX 122/086 Mega Hyper Rare Gold,,Ungraded,4000,[],"[""FIXED_PRICE""]",justibarri-0,https://i.ebayimg.com/images/g/NZsAAeSwrsFqY7jD/s-l225.jpg,https://www.ebay.com/itm/137548055331?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item200680c323:g:NZsAAeSwrsFqY7jD,"{""value"": ""180.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0288,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,v1|137718720185|0,Pokémon Mega Greninja ex 122/086 Gold Hyper Rare Holo Card 2025 Chaos Rising,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",resellerengineer,https://i.ebayimg.com/images/g/-iIAAeSwaRxqoaa3/s-l225.jpg,https://www.ebay.com/itm/137718720185?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item2010ace6b9:g:-iIAAeSwaRxqoaa3,"{""value"": ""200.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0295,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,v1|147548369719|0,2026 Pokemon Me04: Chaos Rising Mega Greninja ex 122/086 Gold Holo English Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",cryfshr,https://i.ebayimg.com/images/g/Q4MAAeSwLKFqmjKW/s-l225.jpg,https://www.ebay.com/itm/147548369719?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item225a917337:g:Q4MAAeSwLKFqmjKW,"{""value"": ""219.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0298,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,v1|158276627835|0,2026 Pokemon Mega Greninja ex #122/086 Chaos Rising Mega Hyper Rare PSA 10,,Graded,2750,[],"[""AUCTION""]",you-gotta-deal,https://i.ebayimg.com/images/g/m1cAAeSwaRxqohAj/s-l225.jpg,https://www.ebay.com/itm/158276627835?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item24da05ad7b:g:m1cAAeSwaRxqohAj,{},"[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""8.50"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0299,31566cbb-0eeb-499e-aa6d-b9b0bd85fc8b,fc81462a-2c3e-4b7a-a7be-ad7f88d98ace,Mega Greninja ex,Chaos Rising,122,mega_hyper_rare,v1|158281173807|0,MEGA GRENINJA EX 122/086 MEGA HYPER RARE CHAOS RISING POKEMON HOLO NEAR MINT,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",slip1_5502,https://i.ebayimg.com/images/g/8TMAAeSwM0NqpAdT/s-l225.jpg,https://www.ebay.com/itm/158281173807?_skw=Mega+Greninja+ex+122+Chaos+Rising+Pokemon+card&hash=item24da4b0b2f:g:8TMAAeSwM0NqpAdT,"{""value"": ""200.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0301,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,v1|117350677134|0,2024 Pokemon 234/091 Charizard EX Paldean Fates,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tntcards.mi,https://i.ebayimg.com/images/g/LyIAAeSwXRhqefKr/s-l225.jpg,https://www.ebay.com/itm/117350677134?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item1b52a53a8e:g:LyIAAeSwXRhqefKr,"{""value"": ""350.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0307,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,v1|336756352851|0,Pokemon Charizard ex Paldean Fates 234 Special Ill Rare SIR PSA 10 with Case,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",showgoatcards,https://i.ebayimg.com/images/g/CRQAAeSwUXpqig-9/s-l225.jpg,https://www.ebay.com/itm/336756352851?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item4e683e2753:g:CRQAAeSwUXpqig-9,"{""value"": ""925.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""6.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0310,33dca102-b449-4da6-bfa6-7b72de711596,c2d7a5e7-cfdd-4f37-9748-a2259857c6e3,Charizard ex,Paldean Fates,234,special_illustration_rare,v1|147456671828|0,Charizard EX #234/091 NM Paldean Fates Pokemon Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",sellit,https://i.ebayimg.com/images/g/PGgAAeSwizZqYmdO/s-l225.jpg,https://www.ebay.com/itm/147456671828?_skw=Charizard+ex+234+Paldean+Fates+Pokemon+card&hash=item22551a4054:g:PGgAAeSwizZqYmdO,"{""value"": ""325.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""3.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
