benchmark_row_id,listing_item_id,item_url,listing_title,condition,condition_id,category_id,buying_options_json,seller_id,image_url,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,exact_match_yes_no_uncertain,single_card_or_lot,raw_or_graded,card_or_sealed_nonshcard,collector_number_consistency,set_consistency,language,variant_treatment,reviewer_id,label_timestamp,review_note,adjudicated_result
E13-0080,v1|820131428131|0,https://www.ebay.com/itm/820131428131?_skw=Pachirisu+138+Paldean+Fates&hash=itembef3a47723:g:50sAAeSwJYxqqZ1I,Pachirisu 138/091 SV: Paldean Fates Shiny Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",cammycollectiblesllc,https://i.ebayimg.com/images/g/50sAAeSwJYxqqZ1I/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:14:59.020934+00:00,,
E13-0081,v1|307180976914|0,https://www.ebay.com/itm/307180976914?_skw=Pachirisu+138+Paldean+Fates&hash=item478569bb12:g:afMAAeSw04pqqZZD,Pokemon Paldean Fates Pachirisu 138/091 (NM),Ungraded,4000,,"[""FIXED_PRICE""]",friscoflippers,https://i.ebayimg.com/images/g/afMAAeSw04pqqZZD/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:13:13.541608+00:00,,
E13-0082,v1|168258384405|0,https://www.ebay.com/itm/168258384405?_skw=Pachirisu+138+Paldean+Fates&hash=item272cfb3215:g:~F4AAeSwfHFphKAR,Pokemon Pachirisu Shiny Holo #138 Paldean Fates 2024 - ACE 9 Mint,Graded,2750,,"[""FIXED_PRICE"", ""BEST_OFFER""]",hard2f1nd,https://i.ebayimg.com/images/g/~F4AAeSwfHFphKAR/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,NO,SINGLE_CARD,GRADED,CARD,,,,,Donny,2026-09-16T03:19:37.689882+00:00,,
E13-0083,v1|398319454572|0,https://www.ebay.com/itm/398319454572?_skw=Pachirisu+138+Paldean+Fates&hash=item5cbdb0896c:g:qWgAAeSwOa9qjFpy,Pachirisu 138/091 SV: Paldean Fates Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",ripittogether11,https://i.ebayimg.com/images/g/qWgAAeSwOa9qjFpy/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:12:41.796145+00:00,,
E13-0084,v1|257744722309|0,https://www.ebay.com/itm/257744722309?_skw=Pachirisu+138+Paldean+Fates+Pokemon+card&hash=item3c02c85985:g:UaEAAeSwpwVqqZPW,Pachirisu 138/091 Holo - Pokemon TCG SV: Paldean Fates,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",thebossorder,https://i.ebayimg.com/images/g/UaEAAeSwpwVqqZPW/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:38:52.280389+00:00,,
E13-0085,v1|168658993443|0,https://www.ebay.com/itm/168658993443?_skw=Pachirisu+138+Paldean+Fates&hash=item2744dc0123:g:CmAAAeSwv99qbQBT,1x Pachirisu - 138/091 - Shiny Rare NM-Mint Pokemon SV04.5 - Paldean Fates,Ungraded,4000,,"[""FIXED_PRICE""]",thewastelandgaming,https://i.ebayimg.com/images/g/CmAAAeSwv99qbQBT/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:11:01.985174+00:00,,
E13-0086,v1|257740712993|558292066298,https://www.ebay.com/itm/257740712993?_skw=Pachirisu+138+Paldean+Fates&hash=item3c028b2c21:g:2I8AAeSwfmBqqKQs,Pachirisu (138/091) (PAF),Ungraded,4000,,"[""FIXED_PRICE""]",carddynasty_ca,https://i.ebayimg.com/images/g/2I8AAeSwfmBqqKQs/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:14:49.327257+00:00,,
E13-0087,v1|336739036003|0,https://www.ebay.com/itm/336739036003?_skw=Pachirisu+138+Paldean+Fates&hash=item4e6735eb63:g:fpsAAeSw4U1qfKx0,Pokemon Pachirisu 138/091 SV Paldean Fates Shiny Rare Holo 70 HP English,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",za628662,https://i.ebayimg.com/images/g/fpsAAeSw4U1qfKx0/s-l225.jpg,23d6bd35-bbf0-49b2-911e-4949e66ff8bb,9326d67b-4017-4430-ac3c-bae6eb088be7,Pachirisu,Paldean Fates,138,shiny_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:39:10.319259+00:00,,
E13-0088,v1|137741263902|0,https://www.ebay.com/itm/137741263902?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item201204e41e:g:OnIAAeSw6N9qqb9I,2025 Pokemon White Flare Emboar 013/086 Holo Rare Near Mint,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",thehobbyarchive,https://i.ebayimg.com/images/g/OnIAAeSw6N9qqb9I/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:43.987207+00:00,,
E13-0089,v1|377469519209|0,https://www.ebay.com/itm/377469519209?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item57e2efc569:g:~8MAAeSwuQtqmkao,Emboar 013/086 Holo Rare White Flare Pokemon Near Mint,Ungraded,4000,,"[""FIXED_PRICE""]",pokistash,https://i.ebayimg.com/images/g/~8MAAeSwuQtqmkao/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:46.673636+00:00,,
E13-0090,v1|407219090811|0,https://www.ebay.com/itm/407219090811?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item5ed026357b:g:ApUAAeSwG9FqmY02,Emboar 013/086 Rare White Flare Pokemon Reverse Holo Near Mint,Ungraded,4000,,"[""FIXED_PRICE""]",mvhstc,https://i.ebayimg.com/images/g/ApUAAeSwG9FqmY02/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:48.089597+00:00,,
E13-0091,v1|366074940508|635886482413,https://www.ebay.com/itm/366074940508?_skw=Emboar+98+White+Flare+Pokemon+card&var=635886482413&hash=item553bc44c5c:g:w-kAAeSw8nNpfxKT,Pokemon White Flare: Pick Your Card  ex/Poke & Masterball/Reverse Holo Near Mint,Ungraded,4000,,"[""FIXED_PRICE""]",teescardvault,https://i.ebayimg.com/images/g/w-kAAeSw8nNpfxKT/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:49.316340+00:00,,
E13-0092,v1|306589742358|0,https://www.ebay.com/itm/306589742358?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item47622c3516:g:JlAAAeSw71lpDlI8,Pokemon SV: White Flare #013/086 Emboar Holo Border,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",bennydoodle12,https://i.ebayimg.com/images/g/JlAAAeSw71lpDlI8/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:50.862767+00:00,,
E13-0093,v1|407118012652|0,https://www.ebay.com/itm/407118012652?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item5eca1fe0ec:g:UtQAAeSwFJVqcRGS,Emboar 013/086 Holo Rare White Flare Pokemon Lightly Played,Ungraded,4000,,"[""FIXED_PRICE""]",cadosvault,https://i.ebayimg.com/images/g/UtQAAeSwFJVqcRGS/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:52.525960+00:00,,
E13-0094,v1|117192580444|0,https://www.ebay.com/itm/117192580444?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item1b4938dd5c:g:bhoAAeSwf8FqA~7U,Emboar 013/086 Holo R White Flare NM Pokemon,Ungraded,4000,,"[""FIXED_PRICE""]",bwise12241224,https://i.ebayimg.com/images/g/bhoAAeSwf8FqA~7U/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:54.130778+00:00,,
E13-0095,v1|287551335418|0,https://www.ebay.com/itm/287551335418?_skw=Emboar+98+White+Flare+Pokemon+card&hash=item42f3652bfa:g:w5sAAeSwmOBqkd8B,Emboar 013/086 Holo Rare White Flare Pokemon NM/M,Ungraded,4000,,"[""FIXED_PRICE""]",secondshifttradingco,https://i.ebayimg.com/images/g/w5sAAeSwmOBqkd8B/s-l225.jpg,24f40ecd-605f-4d62-b748-afed33706583,bd1bb49f-f0e6-4441-a2cd-648e3ccf4a4c,Emboar,White Flare,98,illustration_rare,NO,SINGLE_CARD,RAW,CARD,INCONSISTENT,,,,Donny,2026-09-16T03:19:55.789218+00:00,,
E13-0096,v1|317700780678|0,https://www.ebay.com/itm/317700780678?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item49f8713286:g:Xy8AAeSwqxlpTr84,Clemont's Quick Wit Special Illustration Rare SV08: Surging Sparks 243/191 NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",tamerverse,https://i.ebayimg.com/images/g/Xy8AAeSwqxlpTr84/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:12:10.447271+00:00,,
E13-0097,v1|158292289519|0,https://www.ebay.com/itm/158292289519?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item24daf4a7ef:g:Iz0AAeSwtLZqqE21,Clemont's Quick Wit 2024 Pokemon Surging Sparks #243 SIR,Ungraded,4000,,"[""AUCTION""]",pc_sportscards,https://i.ebayimg.com/images/g/Iz0AAeSwtLZqqE21/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:38:49.790629+00:00,,
E13-0098,v1|407169980335|0,https://www.ebay.com/itm/407169980335?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item5ecd38d7af:g:ekwAAeSwLcVqjh7f,Pokemon TCG Clemont's Quick Wit 243/162 Rare Full Art Holo English SV05,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",amazo_1083,https://i.ebayimg.com/images/g/ekwAAeSwLcVqjh7f/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:13:15.211971+00:00,,
E13-0099,v1|127678103713|0,https://www.ebay.com/itm/127678103713?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item1dba3540a1:g:Pp4AAeSwu15pjAYc,Clemont's Quick Wit 243/191 Sv08: Surging Sparks Holo,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",i_pokepuff_i,https://i.ebayimg.com/images/g/Pp4AAeSwu15pjAYc/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:10:26.586474+00:00,,
E13-0100,v1|336792660830|0,https://www.ebay.com/itm/336792660830?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item4e6a682b5e:g:kZsAAeSweFVp~Ry0,Clemont's Quick Wit 243/191 Sv08: Surging Sparks Holo,Ungraded,4000,,"[""AUCTION"", ""BEST_OFFER""]",tactag_tcg_mtg_20,https://i.ebayimg.com/images/g/kZsAAeSweFVp~Ry0/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:14:06.263415+00:00,,
E13-0101,v1|198641742734|0,https://www.ebay.com/itm/198641742734?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item2e3ff8738e:g:BjMAAeSwSaNqqF~i,Pokemon Clemont's Quick Wit 243/191 Surging Sparks SIR NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",zacharypulls,https://i.ebayimg.com/images/g/BjMAAeSwSaNqqF~i/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:13:26.386046+00:00,,
E13-0102,v1|820131441465|0,https://www.ebay.com/itm/820131441465?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=itembef3a4ab39:g:UkMAAeSw-M1qqafo,Clemont's Quick Wit 243/191 Sv08: Surging Sparks Holo,Ungraded,4000,,"[""FIXED_PRICE""]",poke_kt,https://i.ebayimg.com/images/g/UkMAAeSw-M1qqafo/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:38:43.047947+00:00,,
E13-0103,v1|168498836818|0,https://www.ebay.com/itm/168498836818?_skw=Clemont%27s+Quick+Wit+243+Surging+Sparks+Pokemon+card&hash=item273b503552:g:79oAAeSwTVFqQTcN&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGaIBS82Gv4DlddrVIhir9J1x7y%2Fx3UdeIKxDOnIeD1Oooj99ufIVuEUs8DLZ0XBcb1pMYQ6ctT1F0VBY%2FvfkRKmBsYqLpXVwlPYx6EGz%2Bc17zOP3x1p36GG2HUrZhgEruPLQhLESD3TYLXxa8eH%2FcH%2F%2Br%2BPWMvCG55ve42O5FumSL8T1lIXtTqswSfcLzV52B50YHSKxPJnxVLPuQPa%2B9eXpr3fB9T2CntrERLDFehKAFD9we4c6ccu5HZ9EJvqLd2w7dK9ipXOfCdZ4w%2FwsKIyIHbj%2FhkRPYmzhgRrat8Ih%2BTiL4%2BCpc5lFnCYZm1Ie%2Bueph9ra0cQHImsN5cwjiqy,The Pokémon Company Pokémon TCG Clemont's Quick Wit 243/191 Sv08 Holo SIR Eng,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",kyr641,https://i.ebayimg.com/images/g/79oAAeSwTVFqQTcN/s-l225.jpg,25638dbd-2434-4a4f-ba0d-dcf3e3e114ca,b3f17a3e-c2cb-447e-8873-c5970a4372c9,Clemont's Quick Wit,Surging Sparks,243,special_illustration_rare,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:10:41.169593+00:00,,
E13-0104,v1|388288038303|655469885191,https://www.ebay.com/itm/388288038303?_skw=Grubbin+18+Temporal+Forces+Pokemon+card&hash=item5a67c5459f:g:fUEAAOSwJjBoAxH4,✨UP TO 20% OFF!✨ Choose your Card! Temporal Forces Set Pokemon TCG!,Ungraded,4000,,"[""FIXED_PRICE""]",hyperhobbies,https://i.ebayimg.com/images/g/fUEAAOSwJjBoAxH4/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,NO,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:20:05.340357+00:00,,
E13-0105,v1|168205482657|0,https://www.ebay.com/itm/168205482657?_skw=Grubbin+18+Temporal+Forces&hash=item2729d3faa1:g:gGcAAeSwd0BpqGWH,Grubbin 18/162 Pokemon SV:Temporal Forces,Ungraded,4000,,"[""FIXED_PRICE""]",needthatcollectibble,https://i.ebayimg.com/images/g/gGcAAeSwd0BpqGWH/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:12:28.588736+00:00,,
E13-0106,v1|396214240940|665097352730,https://www.ebay.com/itm/396214240940?_skw=Grubbin+18+Temporal+Forces&hash=item5c403586ac:g:uRMAAOSwmFhoEqHo,TEMPORAL FORCES Pokémon TCG 1 - 162 - PICK YOUR OWN REGULARS LP/NM 3+ FREE SHIP,Ungraded,4000,,"[""FIXED_PRICE""]",gamesandmorerestored,https://i.ebayimg.com/images/g/uRMAAOSwmFhoEqHo/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,NO,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:20:09.049525+00:00,,
E13-0107,v1|126650836783|0,https://www.ebay.com/itm/126650836783?_skw=Grubbin+18+Temporal+Forces&hash=item1d7cfa672f:g:fCMAAOSwlvtm0dyC,Pokemon Grubbin (18/224) Temporal Forces LP REVERSE HOLO,Ungraded,4000,,"[""FIXED_PRICE""]",ninetyfive,https://i.ebayimg.com/images/g/fCMAAOSwlvtm0dyC/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:38:44.283923+00:00,,
E13-0108,v1|407212014359|0,https://www.ebay.com/itm/407212014359?_skw=Grubbin+18+Temporal+Forces&hash=item5ecfba3b17:g:0Y0AAeSwjBhpggdU,#18 2024 Temporal Forces Grubbin Reverse Holo,Ungraded,4000,,"[""FIXED_PRICE""]",strikingcards901,https://i.ebayimg.com/images/g/0Y0AAeSwjBhpggdU/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,NO,SINGLE_CARD,RAW,CARD,,,,INCONSISTENT,Donny,2026-09-16T03:20:11.888681+00:00,,
E13-0109,v1|388293976616|655588072318,https://www.ebay.com/itm/388293976616?_skw=Grubbin+18+Temporal+Forces&hash=item5a681fe228:g:HKsAAOSwgCJoBMbX,Pokémon TCG Temporal Forces 1 - 162 - PICK YOUR OWN reverse holo and normal,Ungraded,4000,,"[""FIXED_PRICE""]",lonestarpokeshop,https://i.ebayimg.com/images/g/HKsAAOSwgCJoBMbX/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,NO,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:20:13.631315+00:00,,
E13-0110,v1|126592028309|0,https://www.ebay.com/itm/126592028309?_skw=Grubbin+18+Temporal+Forces&hash=item1d79790e95:g:KBwAAOSw2VpmoU3M,Pokemon Grubbin (18/224) Temporal Forces LP,Ungraded,4000,,"[""FIXED_PRICE""]",ninetyfive,https://i.ebayimg.com/images/g/KBwAAOSw2VpmoU3M/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:39:18.785927+00:00,,
E13-0111,v1|407219136127|0,https://www.ebay.com/itm/407219136127?_skw=Grubbin+18+Temporal+Forces&hash=item5ed026e67f:g:QOYAAeSwdyZpgT6m,#18 2024 Temporal Forces { Grubbin REVERSE HOLO,Ungraded,4000,,"[""FIXED_PRICE""]",strikingcards901,https://i.ebayimg.com/images/g/QOYAAeSwdyZpgT6m/s-l225.jpg,2a67a99c-dbba-4c41-846c-39ed4659c916,dfda2049-d87b-4be0-ad51-dcc005688d93,Grubbin,Temporal Forces,18,common,NO,SINGLE_CARD,RAW,CARD,,,,INCONSISTENT,Donny,2026-09-16T03:20:16.990706+00:00,,
E13-0112,v1|167903023650|467438865272,https://www.ebay.com/itm/167903023650?_skw=Dhelmise+18+Mega+Evolution&hash=item2717ccd222:g:kDQAAeSwknJpCRmQ,Mega Evolution Singles - Complete your Master Set Combined Shipping NM,Ungraded,4000,,"[""FIXED_PRICE""]",big_deuce,https://i.ebayimg.com/images/g/kDQAAeSwknJpCRmQ/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,NO,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:20:19.035940+00:00,,
E13-0113,v1|206406589521|0,https://www.ebay.com/itm/206406589521?_skw=Dhelmise+18+Mega+Evolution&hash=item300eca9c51:g:2KkAAeSwPeFp~8k5,Dhelmise - Mega Evolution (NM) Reverse Holo 18/132 Grass Basic #781,Ungraded,4000,,"[""FIXED_PRICE""]",theotrades1,https://i.ebayimg.com/images/g/2KkAAeSwPeFp~8k5/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,NO,SINGLE_CARD,RAW,CARD,,,,INCONSISTENT,Donny,2026-09-16T03:20:22.256277+00:00,,
E13-0114,v1|358869676198|0,https://www.ebay.com/itm/358869676198?_skw=Dhelmise+18+Mega+Evolution&hash=item538e4cb0a6:g:vLoAAeSwJM5qbcE1,Dhelmise 18/132 Mega Evolution Common NM,Ungraded,4000,,"[""FIXED_PRICE""]",905tcg,https://i.ebayimg.com/images/g/vLoAAeSwJM5qbcE1/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:13:39.687771+00:00,,
E13-0115,v1|800180407472|0,https://www.ebay.com/itm/800180407472?_skw=Dhelmise+18+Mega+Evolution&hash=itemba4e780cb0:g:eB8AAeSwBP1qL0CU,Pokemon TCG Dhelmise 18/132 Mega Evolution Reverse Holo Common EN NM,Ungraded,4000,,"[""FIXED_PRICE"", ""BEST_OFFER""]",lmntnl,https://i.ebayimg.com/images/g/eB8AAeSwBP1qL0CU/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,NO,SINGLE_CARD,RAW,CARD,,,,INCONSISTENT,Donny,2026-09-16T03:20:26.498701+00:00,,
E13-0116,v1|358794928092|0,https://www.ebay.com/itm/358794928092?_skw=Dhelmise+18+Mega+Evolution&hash=item5389d81fdc:g:-DUAAeSwNKlqVjc8,Dhelmise 18/132 Mega Evolution Reverse Holo Common NM,Ungraded,4000,,"[""FIXED_PRICE""]",905tcg,https://i.ebayimg.com/images/g/-DUAAeSwNKlqVjc8/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,NO,SINGLE_CARD,RAW,CARD,,,,INCONSISTENT,Donny,2026-09-16T03:20:29.496707+00:00,,
E13-0117,v1|188891306971|0,https://www.ebay.com/itm/188891306971?_skw=Dhelmise+18+Mega+Evolution+Pokemon+card&hash=item2bfacc9bdb:g:5jcAAeSwcRJqOg79,Dhelmise Mega Evolution #18 Common NM Pokemon Card,Ungraded,4000,,"[""FIXED_PRICE""]",backwoods_silver,https://i.ebayimg.com/images/g/5jcAAeSwcRJqOg79/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:10:47.994411+00:00,,
E13-0118,v1|227462242049|526645769647,https://www.ebay.com/itm/227462242049?_skw=Dhelmise+18+Mega+Evolution&hash=item34f5ce5f01:g:uOMAAeSwR-dqclGw,Pokémon Tcg Mega Evolution: Pick Your Card – Reverse Holo/Holo/ex - Near Mint,Ungraded,4000,,"[""FIXED_PRICE""]",pokecol-47,https://i.ebayimg.com/images/g/uOMAAeSwR-dqclGw/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,NO,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T03:20:33.918707+00:00,,
E13-0119,v1|406464401059|0,https://www.ebay.com/itm/406464401059?_skw=Dhelmise+18+Mega+Evolution&hash=item5ea32a8ea3:g:uMgAAeSwx2lpOBys,Pokemon Dhelmise (18/190) Mega Evolution LP,Ungraded,4000,,"[""FIXED_PRICE""]",ninetyfive,https://i.ebayimg.com/images/g/uMgAAeSwx2lpOBys/s-l225.jpg,2bf67447-75e1-4e97-ac08-c7f3e7f2c88c,ea7d59b7-a934-43b2-a230-9520fb6e6048,Dhelmise,Mega Evolution,18,common,YES,SINGLE_CARD,RAW,CARD,,,,,Donny,2026-09-16T04:11:57.041963+00:00,,
