set_id,set_name,card_id,card_variant_id,card_name,card_number,rarity,treatment,printing_type,market_price,pack_price,value_in_packs,image_url,human_label,labeler_id,label_confidence,notes
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,aa766a7a-72d5-4b02-8a0f-b542d1651c30,6787efaa-7377-4f85-a9e0-c7704388b9f1,Ralts,153/091,shiny rare,,holo,9.78,23.11,0.4,,,,,
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,824a3b6d-259c-44f0-952b-3e4a56c114b2,7194bcf8-cb63-4720-b4fc-f26bd35c58c4,Arven,235/091,special illustration rare,,holo,9.67,23.11,0.4,,,,,
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,824a3b6d-259c-44f0-952b-3e4a56c114b2,7194bcf8-cb63-4720-b4fc-f26bd35c58c4,Arven,235/091,special illustration rare,,holo,9.67,23.11,0.4,,,,,
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,c12fdbcc-0a24-41bb-838c-34839814572e,8adf356c-b5e3-4dbf-bb19-4ebb76092ae9,Sableye,184/091,shiny rare,,holo,9.42,23.11,0.4,,,,,
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,c12fdbcc-0a24-41bb-838c-34839814572e,8adf356c-b5e3-4dbf-bb19-4ebb76092ae9,Sableye,184/091,shiny rare,,holo,9.42,23.11,0.4,,,,,
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,667149ef-4a1b-421d-8592-e0995e6a7fea,9f656df4-ace5-4eec-b302-b7752f59898c,Vileplume,094/091,shiny rare,,holo,9.23,23.11,0.4,,,,,
fd1538dd-36b9-4d02-98dc-fd65a5230d27,Paldean Fates,667149ef-4a1b-421d-8592-e0995e6a7fea,9f656df4-ace5-4eec-b302-b7752f59898c,Vileplume,094/091,shiny rare,,holo,9.23,23.11,0.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,6efa3905-d880-4d89-8a3b-98db8e19e192,2c689e3c-cb36-4d93-aff6-41fb99ff4cfa,Charizard ex,199/165,special illustration rare,,holo,373.61,29.81,12.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,6efa3905-d880-4d89-8a3b-98db8e19e192,2c689e3c-cb36-4d93-aff6-41fb99ff4cfa,Charizard ex,199/165,special illustration rare,,holo,373.61,29.81,12.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,fb2eacbe-ce99-4590-9e1b-3e8a159e4178,29569426-12a8-4942-afb9-67e199eabf06,Blastoise ex,200/165,special illustration rare,,holo,135.64,29.81,4.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,fb2eacbe-ce99-4590-9e1b-3e8a159e4178,29569426-12a8-4942-afb9-67e199eabf06,Blastoise ex,200/165,special illustration rare,,holo,135.64,29.81,4.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,51aa295b-6889-465f-9394-e9e56ec9e4ee,11b6f224-6a4e-4b69-b754-761021acd5bd,Venusaur ex,198/165,special illustration rare,,holo,119.26,29.81,4.0,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,51aa295b-6889-465f-9394-e9e56ec9e4ee,11b6f224-6a4e-4b69-b754-761021acd5bd,Venusaur ex,198/165,special illustration rare,,holo,119.26,29.81,4.0,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,3d241ada-c2c7-4276-b62a-14e2a9d85539,1672c745-d003-4ada-b5c0-a5cbe6e00e72,Charmander,168/165,illustration rare,,holo,94.96,29.81,3.2,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,3d241ada-c2c7-4276-b62a-14e2a9d85539,1672c745-d003-4ada-b5c0-a5cbe6e00e72,Charmander,168/165,illustration rare,,holo,94.96,29.81,3.2,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,d73505b5-6aaa-4ec5-92f0-ef4539e22b90,7fd12301-cf3f-484d-bb3a-ffb4680c086f,Squirtle,170/165,illustration rare,,holo,94.55,29.81,3.2,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,d73505b5-6aaa-4ec5-92f0-ef4539e22b90,7fd12301-cf3f-484d-bb3a-ffb4680c086f,Squirtle,170/165,illustration rare,,holo,94.55,29.81,3.2,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,72e68ed1-7baf-4832-bfc2-d1af7bc56166,d06ed684-a9b9-4aee-b0a5-77f5768576f2,Zapdos ex,202/165,special illustration rare,,holo,93.19,29.81,3.1,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,72e68ed1-7baf-4832-bfc2-d1af7bc56166,d06ed684-a9b9-4aee-b0a5-77f5768576f2,Zapdos ex,202/165,special illustration rare,,holo,93.19,29.81,3.1,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,7de93443-5362-42b2-8d79-c7089cf3c675,a2ae517b-ca47-4ef8-9874-efba84eca51e,Pikachu,173/165,illustration rare,,holo,87.80,29.81,2.9,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,7de93443-5362-42b2-8d79-c7089cf3c675,a2ae517b-ca47-4ef8-9874-efba84eca51e,Pikachu,173/165,illustration rare,,holo,87.80,29.81,2.9,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,de34080a-192f-430e-a076-55f112a69cc9,06f2eb51-a2ea-4b63-b428-39e2dee5c87d,Bulbasaur,166/165,illustration rare,,holo,80.82,29.81,2.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,de34080a-192f-430e-a076-55f112a69cc9,06f2eb51-a2ea-4b63-b428-39e2dee5c87d,Bulbasaur,166/165,illustration rare,,holo,80.82,29.81,2.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,fbb05582-376a-43f4-a1d3-edb6c21d4df0,f88b0f6a-0242-4319-b2c9-b43c4939d6be,Alakazam ex,201/165,special illustration rare,,holo,71.43,29.81,2.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,fbb05582-376a-43f4-a1d3-edb6c21d4df0,f88b0f6a-0242-4319-b2c9-b43c4939d6be,Alakazam ex,201/165,special illustration rare,,holo,71.43,29.81,2.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,7dee5195-862b-454e-94d8-23ab07435d1a,8ea13a30-5d45-4b57-b4f6-98d8eab228b5,Psyduck,175/165,illustration rare,,holo,68.31,29.81,2.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,7dee5195-862b-454e-94d8-23ab07435d1a,8ea13a30-5d45-4b57-b4f6-98d8eab228b5,Psyduck,175/165,illustration rare,,holo,68.31,29.81,2.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,8e3fca7d-3f60-4d63-905a-a74c7f78e060,ba2461b5-01f1-4a36-9cde-6a9565376a72,Wartortle,171/165,illustration rare,,holo,60.09,29.81,2.0,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,8e3fca7d-3f60-4d63-905a-a74c7f78e060,ba2461b5-01f1-4a36-9cde-6a9565376a72,Wartortle,171/165,illustration rare,,holo,60.09,29.81,2.0,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,1009580a-5251-431b-9dd4-70e627fa17c3,cc3dbe5e-2b16-4595-96a8-1aeeb0b4c4f6,Charmeleon,169/165,illustration rare,,holo,57.95,29.81,1.9,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,1009580a-5251-431b-9dd4-70e627fa17c3,cc3dbe5e-2b16-4595-96a8-1aeeb0b4c4f6,Charmeleon,169/165,illustration rare,,holo,57.95,29.81,1.9,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,ed7c5519-bb46-43d3-bc17-2059c423db06,09177b87-4091-452c-85b8-567092f8e2ab,Dragonair,181/165,illustration rare,,holo,51.44,29.81,1.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,ed7c5519-bb46-43d3-bc17-2059c423db06,09177b87-4091-452c-85b8-567092f8e2ab,Dragonair,181/165,illustration rare,,holo,51.44,29.81,1.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,a40cb8ee-7229-439a-9c04-6f8462814df2,604831fc-3d47-41b7-a639-6ae1b2992c58,Ivysaur,167/165,illustration rare,,holo,45.08,29.81,1.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,a40cb8ee-7229-439a-9c04-6f8462814df2,604831fc-3d47-41b7-a639-6ae1b2992c58,Ivysaur,167/165,illustration rare,,holo,45.08,29.81,1.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,5f560bba-d1db-441c-bba2-67a4dc008ba3,3a686e70-cf3a-4bfa-be06-be0fe0b085ce,Poliwhirl,176/165,illustration rare,,holo,45.05,29.81,1.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,5f560bba-d1db-441c-bba2-67a4dc008ba3,3a686e70-cf3a-4bfa-be06-be0fe0b085ce,Poliwhirl,176/165,illustration rare,,holo,45.05,29.81,1.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,9e1ef7af-fb28-4d09-aec8-698399c449ab,897d907a-8e5f-457f-806c-c9bacde77d41,Charizard ex,183/165,ultra rare,,holo,42.15,29.81,1.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,9e1ef7af-fb28-4d09-aec8-698399c449ab,897d907a-8e5f-457f-806c-c9bacde77d41,Charizard ex,183/165,ultra rare,,holo,42.15,29.81,1.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,c8750c43-a60e-4a51-a150-88c52a4285fc,2075a2ad-fcd6-4031-b9c4-ca5fef0ca43d,Mew ex,193/165,ultra rare,,holo,32.03,29.81,1.1,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,c8750c43-a60e-4a51-a150-88c52a4285fc,2075a2ad-fcd6-4031-b9c4-ca5fef0ca43d,Mew ex,193/165,ultra rare,,holo,32.03,29.81,1.1,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,294b4bbf-0232-4cf2-94d6-d09571de7e13,f688b463-5963-4740-b45f-f3da75a7325a,Mew ex,205/165,hyper rare,,holo,29.66,29.81,1.0,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,294b4bbf-0232-4cf2-94d6-d09571de7e13,f688b463-5963-4740-b45f-f3da75a7325a,Mew ex,205/165,hyper rare,,holo,29.66,29.81,1.0,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,72b9ad29-508e-499c-923c-a121de92c1be,3faa7cde-076c-4f5b-bcfd-e32a5f8471f0,Mew ex(151 Metal Card),205/165,double rare,,non-holo,24.09,29.81,0.8,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,72b9ad29-508e-499c-923c-a121de92c1be,3faa7cde-076c-4f5b-bcfd-e32a5f8471f0,Mew ex(151 Metal Card),205/165,double rare,,non-holo,24.09,29.81,0.8,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,f604186f-ce15-4d6b-bb3e-202e04f5e21e,18c269b1-2172-4827-8968-2f00641b6307,Machoke,177/165,illustration rare,,holo,22.94,29.81,0.8,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,f604186f-ce15-4d6b-bb3e-202e04f5e21e,18c269b1-2172-4827-8968-2f00641b6307,Machoke,177/165,illustration rare,,holo,22.94,29.81,0.8,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,ddbc55d3-f2a2-4b58-9c62-8a6f4567123d,03dea36d-f29c-4811-8015-73c3d763e526,Blastoise ex,184/165,ultra rare,,holo,19.93,29.81,0.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,ddbc55d3-f2a2-4b58-9c62-8a6f4567123d,03dea36d-f29c-4811-8015-73c3d763e526,Blastoise ex,184/165,ultra rare,,holo,19.93,29.81,0.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,2f4fa58a-9d71-4b09-95fb-1d94151e9371,eecc934d-6fd6-42cb-bcfd-6f7684f2d7f1,Nidoking,174/165,illustration rare,,holo,19.90,29.81,0.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,2f4fa58a-9d71-4b09-95fb-1d94151e9371,eecc934d-6fd6-42cb-bcfd-6f7684f2d7f1,Nidoking,174/165,illustration rare,,holo,19.90,29.81,0.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,bd718e9d-860e-4292-9462-d4bcdba2a905,6138d350-2f06-4b82-9670-8e3f75ca111c,Caterpie,172/165,illustration rare,,holo,19.70,29.81,0.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,bd718e9d-860e-4292-9462-d4bcdba2a905,6138d350-2f06-4b82-9670-8e3f75ca111c,Caterpie,172/165,illustration rare,,holo,19.70,29.81,0.7,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,b07fa2a6-9cc7-464d-b822-96512d809cd8,8792ce84-ee37-40c0-a30a-98c101d62094,Erika's Invitation,203/165,special illustration rare,,holo,16.69,29.81,0.6,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,b07fa2a6-9cc7-464d-b822-96512d809cd8,8792ce84-ee37-40c0-a30a-98c101d62094,Erika's Invitation,203/165,special illustration rare,,holo,16.69,29.81,0.6,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,b5e7f286-4053-41af-bc00-0d8486b5bef5,9c93b704-1f06-47de-8b18-4ae575568155,Tangela,178/165,illustration rare,,holo,16.52,29.81,0.6,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,b5e7f286-4053-41af-bc00-0d8486b5bef5,9c93b704-1f06-47de-8b18-4ae575568155,Tangela,178/165,illustration rare,,holo,16.52,29.81,0.6,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,de1ff452-c766-4e60-a4eb-95d427ccec83,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,204/165,special illustration rare,,holo,15.67,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,de1ff452-c766-4e60-a4eb-95d427ccec83,20ddd5ca-77ef-4e3c-a018-ea4c7a44913a,Giovanni's Charisma,204/165,special illustration rare,,holo,15.67,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,a70d294f-6054-4a4f-93f2-e45796559aa8,ff094f39-d88e-42e8-b9b6-8d3410f848cf,Ninetales ex,186/165,ultra rare,,holo,15.55,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,a70d294f-6054-4a4f-93f2-e45796559aa8,ff094f39-d88e-42e8-b9b6-8d3410f848cf,Ninetales ex,186/165,ultra rare,,holo,15.55,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,e342eb52-576d-4d6d-bb64-50a54bd0fb99,034148ad-574c-48a0-8e63-d03da9111d57,Venusaur ex,182/165,ultra rare,,holo,14.56,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,e342eb52-576d-4d6d-bb64-50a54bd0fb99,034148ad-574c-48a0-8e63-d03da9111d57,Venusaur ex,182/165,ultra rare,,holo,14.56,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,62f50da1-4df1-4abb-81d2-037dfb966606,6bc1cbb6-6a94-401a-8aba-106950857a4b,Omanyte,180/165,illustration rare,,holo,14.01,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,62f50da1-4df1-4abb-81d2-037dfb966606,6bc1cbb6-6a94-401a-8aba-106950857a4b,Omanyte,180/165,illustration rare,,holo,14.01,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,69abc5ce-2620-493e-970e-5a30326a4f40,ce36a980-efb4-4aaa-950d-52f4d1b103ea,Mr. Mime,179/165,illustration rare,,holo,13.61,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,69abc5ce-2620-493e-970e-5a30326a4f40,ce36a980-efb4-4aaa-950d-52f4d1b103ea,Mr. Mime,179/165,illustration rare,,holo,13.61,29.81,0.5,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,e2cb7c30-5d32-4eb1-999b-7f71a6d460f7,ea3cae10-217f-4ee5-bee4-e437434df342,Alakazam ex,188/165,ultra rare,,holo,12.13,29.81,0.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,e2cb7c30-5d32-4eb1-999b-7f71a6d460f7,ea3cae10-217f-4ee5-bee4-e437434df342,Alakazam ex,188/165,ultra rare,,holo,12.13,29.81,0.4,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,b268321d-3f19-4115-a043-3580d9cd7c62,8bb53fdf-2a98-40c2-be03-d4aa3e1f66a9,Zapdos ex,192/165,ultra rare,,holo,10.12,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,b268321d-3f19-4115-a043-3580d9cd7c62,8bb53fdf-2a98-40c2-be03-d4aa3e1f66a9,Zapdos ex,192/165,ultra rare,,holo,10.12,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,cba816d7-1cf0-47df-9cdd-59b0175fd224,649d2ce7-b8b4-431c-a2c9-bca8c8c154be,Mew ex,151/165,double rare,,holo,9.42,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,cba816d7-1cf0-47df-9cdd-59b0175fd224,649d2ce7-b8b4-431c-a2c9-bca8c8c154be,Mew ex,151/165,double rare,,holo,9.42,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,f2fc6c68-d5b7-48b3-a8ed-9eb7efe678e2,87579162-a47b-4086-9f58-d06ac1ada207,Charizard ex,006/165,double rare,,holo,9.25,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,f2fc6c68-d5b7-48b3-a8ed-9eb7efe678e2,87579162-a47b-4086-9f58-d06ac1ada207,Charizard ex,006/165,double rare,,holo,9.25,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,d66e178d-1b67-4130-91b4-72c7a707d938,4fe3c3ee-0288-413d-80c2-eb567659ab74,Wigglytuff ex,187/165,ultra rare,,holo,9.06,29.81,0.3,,,,,
d001d563-988b-4f8e-904f-acb926748e22,Scarlet and Violet 151,d66e178d-1b67-4130-91b4-72c7a707d938,4fe3c3ee-0288-413d-80c2-eb567659ab74,Wigglytuff ex,187/165,ultra rare,,holo,9.06,29.81,0.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,ee862448-edd9-4418-b1be-8a2aac56e91b,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,276/217,special illustration rare,,holo,1052.30,13.79,76.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,ee862448-edd9-4418-b1be-8a2aac56e91b,af28bc66-9c8b-4dbb-bf83-fa6215bd26f0,Pikachu ex,276/217,special illustration rare,,holo,1052.30,13.79,76.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,607acf3f-44b6-4c8f-b91d-cedc3c2adfd7,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,284/217,special illustration rare,,holo,992.86,13.79,72.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,607acf3f-44b6-4c8f-b91d-cedc3c2adfd7,06c45a41-2b44-401a-9703-5c9952f2580f,Mega Gengar ex,284/217,special illustration rare,,holo,992.86,13.79,72.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,05428c85-6463-476f-bf91-31c51bad0735,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,290/217,special illustration rare,,holo,658.58,13.79,47.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,05428c85-6463-476f-bf91-31c51bad0735,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,290/217,special illustration rare,,holo,658.58,13.79,47.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,a6d85c9a-4d43-4649-9d5c-f876a50e996a,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,294/217,mega hyper rare,,holo,398.87,13.79,28.9,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,a6d85c9a-4d43-4649-9d5c-f876a50e996a,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,294/217,mega hyper rare,,holo,398.87,13.79,28.9,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,7e9e8d7c-1197-4ae5-b6a3-491883939152,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,277/217,special illustration rare,,holo,349.37,13.79,25.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,7e9e8d7c-1197-4ae5-b6a3-491883939152,4411dcaa-280b-4355-bc49-f27c3f6580f2,Pikachu ex,277/217,special illustration rare,,holo,349.37,13.79,25.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,9c72296a-3950-46b8-ac87-ac285daafc89,dbc944f9-49bc-4dfc-bf14-e9a47d8d14ca,Team Rocket's Mewtwo ex,281/217,special illustration rare,,holo,315.02,13.79,22.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,9c72296a-3950-46b8-ac87-ac285daafc89,dbc944f9-49bc-4dfc-bf14-e9a47d8d14ca,Team Rocket's Mewtwo ex,281/217,special illustration rare,,holo,315.02,13.79,22.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,ad703825-6140-4a97-9e7a-729a417a313f,dcc4e00d-fb87-4e35-aee6-c60056476af1,Mega Dragonite ex,295/217,mega hyper rare,,holo,234.58,13.79,17.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,ad703825-6140-4a97-9e7a-729a417a313f,dcc4e00d-fb87-4e35-aee6-c60056476af1,Mega Dragonite ex,295/217,mega hyper rare,,holo,234.58,13.79,17.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,49a18f7e-d51a-4660-9286-96bc447d23ff,e5839f4e-c62d-4392-8166-fb41e3215b29,Lillie's Clefairy ex,280/217,special illustration rare,,holo,159.03,13.79,11.5,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,49a18f7e-d51a-4660-9286-96bc447d23ff,e5839f4e-c62d-4392-8166-fb41e3215b29,Lillie's Clefairy ex,280/217,special illustration rare,,holo,159.03,13.79,11.5,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,fe982034-7094-4134-984a-d3ce02f2496d,508e51e7-a404-4d1a-94b5-e2f0ad95324c,N's Zoroark ex,286/217,special illustration rare,,holo,150.32,13.79,10.9,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,fe982034-7094-4134-984a-d3ce02f2496d,508e51e7-a404-4d1a-94b5-e2f0ad95324c,N's Zoroark ex,286/217,special illustration rare,,holo,150.32,13.79,10.9,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,04e2a085-bd65-4922-a2ff-ddae2aa1e262,0f3466bf-92b1-4d3d-913b-181fcec68996,Mega Feraligatr ex,274/217,special illustration rare,,holo,131.46,13.79,9.5,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,04e2a085-bd65-4922-a2ff-ddae2aa1e262,0f3466bf-92b1-4d3d-913b-181fcec68996,Mega Feraligatr ex,274/217,special illustration rare,,holo,131.46,13.79,9.5,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,661c0b5d-4061-4c9d-aec0-9126be193c72,756e914d-f9d2-424b-897a-3d5356062857,Steven's Metagross ex,289/217,special illustration rare,,holo,86.51,13.79,6.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,661c0b5d-4061-4c9d-aec0-9126be193c72,756e914d-f9d2-424b-897a-3d5356062857,Steven's Metagross ex,289/217,special illustration rare,,holo,86.51,13.79,6.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,ec31263b-8439-42a3-8ca4-f5825f87a14f,9053f73f-6647-4a85-99da-5c8136bd0432,Mega Meganium ex,272/217,special illustration rare,,holo,83.38,13.79,6.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,ec31263b-8439-42a3-8ca4-f5825f87a14f,9053f73f-6647-4a85-99da-5c8136bd0432,Mega Meganium ex,272/217,special illustration rare,,holo,83.38,13.79,6.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,f20ec68d-7d0a-439f-adf1-09c50dd4a47a,5f273229-4e1a-4a4e-872c-ca7fb1e72ad9,Mega Froslass ex,275/217,special illustration rare,,holo,78.58,13.79,5.7,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,f20ec68d-7d0a-439f-adf1-09c50dd4a47a,5f273229-4e1a-4a4e-872c-ca7fb1e72ad9,Mega Froslass ex,275/217,special illustration rare,,holo,78.58,13.79,5.7,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,b4d3031b-3e12-4a1e-a4c5-59e8dfb27e5c,92dfaf1d-ab39-48e4-9121-2407059830bc,Psyduck,226/217,illustration rare,,holo,71.60,13.79,5.2,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,b4d3031b-3e12-4a1e-a4c5-59e8dfb27e5c,92dfaf1d-ab39-48e4-9121-2407059830bc,Psyduck,226/217,illustration rare,,holo,71.60,13.79,5.2,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,5b27e583-973b-464b-a280-dd6dc9fc5493,8481a247-5d12-4704-b0cb-0566c88c6431,Marnie's Grimmsnarl ex,287/217,special illustration rare,,holo,65.80,13.79,4.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,5b27e583-973b-464b-a280-dd6dc9fc5493,8481a247-5d12-4704-b0cb-0566c88c6431,Marnie's Grimmsnarl ex,287/217,special illustration rare,,holo,65.80,13.79,4.8,,,,,
